latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
41.7326,-7.9676,311.6,1.5,1.2,2010-04-09,1402,Aqua,MODIS,64,6.2,298.4,11.4,D,0
41.6779,-6.9498,309,1,1,2010-04-10,1125,Terra,MODIS,59,6.2,293.2,6.5,D,0
41.8429,-6.6187,307.2,1,1,2010-04-10,1125,Terra,MODIS,56,6.2,293.5,5.4,D,0
40.0314,-8.1698,305.9,1,1,2010-04-10,1125,Terra,MODIS,49,6.2,293.2,4.7,D,0
40.0298,-8.1581,339.4,1,1,2010-04-10,1125,Terra,MODIS,91,6.2,296.7,41.9,D,0
40.0282,-8.1462,304.6,1,1,2010-04-10,1125,Terra,MODIS,37,6.2,294.3,3.6,D,0
42.05,-8.1197,316.1,1.1,1,2010-04-10,1125,Terra,MODIS,73,6.2,294.9,11.9,D,0
40.2706,-7.6346,313.9,1,1,2010-04-10,1125,Terra,MODIS,70,6.2,296,10.3,D,0
42.0591,-8.1177,335.4,1.1,1,2010-04-10,1125,Terra,MODIS,89,6.2,298,35.3,D,0
41.6796,-6.9617,305.2,1,1,2010-04-10,1125,Terra,MODIS,38,6.2,293.8,4,D,0
41.8022,-7.9796,327.9,1,1,2010-04-10,1125,Terra,MODIS,79,6.2,297.3,24,D,0
41.8451,-8.4479,314.5,1.1,1,2010-04-10,1125,Terra,MODIS,70,6.2,296.8,9.4,D,0
41.7779,-7.2644,320.8,1,1,2010-04-10,1125,Terra,MODIS,78,6.2,295.2,15.7,D,0
41.676,-6.8699,310.5,1,1,2010-04-10,1125,Terra,MODIS,63,6.2,292.7,7.6,D,0
41.8038,-7.9916,312.9,1,1,2010-04-10,1125,Terra,MODIS,68,6.2,295.8,8.7,D,0
41.8446,-6.6305,304.3,1,1,2010-04-10,1125,Terra,MODIS,30,6.2,292.9,3.5,D,0
37.8785,-8.5242,318.2,1,1,2010-04-10,1126,Terra,MODIS,70,6.2,300.8,10.7,D,0
41.8322,-8.4552,316.3,2.2,1.4,2010-04-10,1307,Aqua,MODIS,74,6.2,295.7,32,D,0
42.0549,-8.1205,316.8,2,1.4,2010-04-10,1307,Aqua,MODIS,74,6.2,296.2,36.3,D,0
41.8317,-8.4622,314.8,2.2,1.4,2010-04-10,1307,Aqua,MODIS,72,6.2,295.9,30.3,D,0
41.7731,-7.9959,312.4,2,1.4,2010-04-10,1307,Aqua,MODIS,68,6.2,296.2,25.4,D,0
41.7782,-7.9725,324.9,2,1.4,2010-04-10,1307,Aqua,MODIS,71,6.2,292.7,58.1,D,0
41.8372,-8.4381,306.5,2.2,1.4,2010-04-10,1307,Aqua,MODIS,55,6.2,295.8,11.2,D,0
41.328,-7.8485,324.9,1,1,2010-04-10,2230,Terra,MODIS,100,6.2,282.5,26,N,0
42.0702,-8.2065,310,1,1,2010-04-10,2231,Terra,MODIS,79,6.2,280.7,13,N,0
42.0505,-8.1316,308,2.3,1.5,2010-04-11,1207,Terra,MODIS,59,6.2,294.7,18.7,D,0
41.4386,-7.6612,306.2,2.5,1.5,2010-04-11,1207,Terra,MODIS,53,6.2,293.5,18.2,D,0
42.0448,-8.1066,307.8,2.3,1.5,2010-04-11,1207,Terra,MODIS,58,6.2,295.2,18.1,D,0
40.9138,-7.7612,320,1.1,1.1,2010-04-11,1350,Aqua,MODIS,74,6.2,299.3,14.8,D,0
41.4629,-7.7667,314.1,1.1,1.1,2010-04-11,1350,Aqua,MODIS,64,6.2,300.2,9,D,0
41.4645,-7.7533,311,1.1,1.1,2010-04-11,1350,Aqua,MODIS,54,6.2,299.4,6.5,D,0
42.0474,-8.1204,322.6,1.1,1,2010-04-11,1350,Aqua,MODIS,75,6.2,302.1,16.7,D,0
41.4304,-7.6693,312.1,1.1,1.1,2010-04-11,1350,Aqua,MODIS,57,6.2,298.2,7.7,D,0
40.9154,-7.7481,320,1.1,1.1,2010-04-11,1350,Aqua,MODIS,74,6.2,299.9,14.9,D,0
42.0498,-8.1398,314.2,1.1,1,2010-04-11,1350,Aqua,MODIS,65,6.2,296.8,8.8,D,0
41.9804,-8.1999,311.6,1.1,1,2010-04-11,1350,Aqua,MODIS,60,6.2,299.7,5.3,D,0
41.7674,-7.9177,316.8,1.1,1.1,2010-04-11,1350,Aqua,MODIS,69,6.2,297.8,11.4,D,0
40.8963,-7.7772,312.2,1.1,1,2010-04-11,1350,Aqua,MODIS,41,6.2,298.7,6.5,D,0
42.0458,-8.1335,336,1.1,1,2010-04-11,1350,Aqua,MODIS,88,6.2,298.4,35.9,D,0
42.0513,-8.1268,321.8,1.1,1,2010-04-11,1350,Aqua,MODIS,77,6.2,302.4,17,D,0
41.4319,-7.6567,315.5,1.1,1.1,2010-04-11,1350,Aqua,MODIS,66,6.2,299,11,D,0
42.0372,-8.5851,302,4.8,2,2010-04-11,2136,Terra,MODIS,46,6.2,285.7,64.6,N,0
42.0363,-8.5886,303.1,4.8,2,2010-04-11,2136,Terra,MODIS,53,6.2,285.8,70.4,N,0
41.425,-6.9374,339.4,1.2,1.1,2010-04-12,1112,Terra,MODIS,91,6.2,291,52.8,D,0
41.4234,-6.9235,317.7,1.2,1.1,2010-04-12,1112,Terra,MODIS,78,6.2,291.8,17.5,D,0
40.9672,-8.0129,314.9,1.3,1.1,2010-04-12,1113,Terra,MODIS,49,6.2,283.8,17.5,D,0
42.0506,-8.1983,309.5,1.1,1,2010-04-13,0232,Aqua,MODIS,77,6.2,274.7,15.1,N,0
41.8308,-7.9277,307.7,1,1,2010-04-13,0232,Aqua,MODIS,72,6.2,272.3,14.1,N,0
41.4195,-8.0573,307.1,1.6,1.2,2010-04-13,1155,Terra,MODIS,65,6.2,288.2,14.7,D,0
41.8553,-8.7649,313.9,1.4,1.2,2010-04-13,1155,Terra,MODIS,59,6.2,291.5,18,D,0
41.8656,-8.7611,322.1,1.4,1.2,2010-04-13,1155,Terra,MODIS,81,6.2,291.3,31.6,D,0
41.8688,-8.7771,308.6,1.4,1.2,2010-04-13,1155,Terra,MODIS,61,6.2,288.9,11.9,D,0
41.4196,-8.0632,302.5,1.6,1.2,2010-04-13,1155,Terra,MODIS,48,6.2,286.9,8.6,D,0
40.0834,-8.0741,326.6,1.7,1.3,2010-04-13,1156,Terra,MODIS,78,6.2,287.6,54.5,D,0
40.0919,-8.0661,320.2,1.7,1.3,2010-04-13,1156,Terra,MODIS,72,6.2,283.7,36.8,D,0
41.5682,-8.2462,310.3,1,1,2010-04-13,1338,Aqua,MODIS,55,6.2,294.6,6,D,0
41.4204,-8.058,325.7,1,1,2010-04-13,1338,Aqua,MODIS,82,6.2,295.4,21.5,D,0
41.8471,-8.5452,311.9,1,1,2010-04-13,1338,Aqua,MODIS,70,6.2,292.3,8.5,D,0
41.4826,-8.384,316.8,1,1,2010-04-13,1338,Aqua,MODIS,74,6.2,295.1,11.8,D,0
41.7373,-8.2295,321.2,1,1,2010-04-13,1338,Aqua,MODIS,80,6.2,292.1,17.3,D,0
41.8584,-8.7747,332.9,1,1,2010-04-13,1338,Aqua,MODIS,88,6.2,287.5,31.4,D,0
41.7355,-8.2415,304.2,1,1,2010-04-13,1338,Aqua,MODIS,51,6.2,291.5,4.1,D,0
41.4808,-8.3959,314,1,1,2010-04-13,1338,Aqua,MODIS,71,6.2,296,9.7,D,0
41.8603,-8.7624,317.3,1,1,2010-04-13,1338,Aqua,MODIS,61,6.2,289,13.5,D,0
41.4187,-8.0699,315,1,1,2010-04-13,1338,Aqua,MODIS,72,6.2,291.6,11.1,D,0
41.2725,-8.1242,308.2,1,1,2010-04-13,1338,Aqua,MODIS,59,6.2,292.3,6.2,D,0
41.8495,-8.7722,372.5,1,1,2010-04-13,1338,Aqua,MODIS,100,6.2,291.7,126.6,D,0
41.8489,-8.533,302.1,1,1,2010-04-13,1338,Aqua,MODIS,27,6.2,290.8,2.2,D,0
41.8514,-8.7599,319,1,1,2010-04-13,1338,Aqua,MODIS,67,6.2,290.3,15.3,D,0
41.5665,-8.2581,317.3,1,1,2010-04-13,1338,Aqua,MODIS,75,6.2,293.7,11.8,D,0
41.7581,-8.4031,306.3,1,1,2010-04-13,1338,Aqua,MODIS,40,6.2,291.8,4.3,D,0
41.7744,-8.3039,312,2.1,1.4,2010-04-14,1100,Terra,MODIS,43,6.2,288.6,26.2,D,0
38.3722,-8.6197,320.5,1,1,2010-04-20,1343,Aqua,MODIS,75,6.2,303,9.7,D,0
38.1665,-8.384,318.6,1,1,2010-04-26,1125,Terra,MODIS,71,6.2,303.3,7.2,D,0
41.242,-7.8974,322.3,1,1,2010-04-26,1125,Terra,MODIS,77,6.2,295.4,16.7,D,0
41.4347,-7.9585,307.3,1.1,1,2010-04-27,1350,Aqua,MODIS,59,6.2,277.3,7.4,D,0
41.1643,-6.9375,311.1,1.2,1.1,2010-04-28,1112,Terra,MODIS,58,6.2,293.6,6.2,D,0
40.4824,-8.0644,316.6,1,1,2010-04-29,1337,Aqua,MODIS,70,6.2,297.8,10.3,D,0
41.8141,-8.2331,346.7,1,1,2010-05-03,1131,Terra,MODIS,95,6.2,287.7,54.9,D,0
40.9456,-8.4891,308,1,1,2010-05-03,1131,Terra,MODIS,59,6.2,293,5.3,D,0
41.823,-8.2309,333.1,1,1,2010-05-03,1131,Terra,MODIS,83,6.2,291.1,32.3,D,0
40.9472,-8.5008,319.7,1,1,2010-05-03,1131,Terra,MODIS,78,6.2,294,14.7,D,0
41.2424,-8.2752,309.3,1.8,1.3,2010-05-03,1313,Aqua,MODIS,53,6.2,293.1,16.4,D,0
41.7539,-8.7355,308,1.2,1.1,2010-05-04,1356,Aqua,MODIS,63,6.2,292.6,8,D,0
41.7522,-8.7506,318.6,1.2,1.1,2010-05-04,1356,Aqua,MODIS,77,6.2,292.4,18.8,D,0
41.7603,-8.7603,325.5,1.2,1.1,2010-05-05,1118,Terra,MODIS,67,6.2,294.4,27.2,D,0
41.409,-8.1759,312.2,1.2,1.1,2010-05-05,1118,Terra,MODIS,66,6.2,294.6,10.3,D,0
41.6993,-8.225,306.7,1.2,1.1,2010-05-05,1118,Terra,MODIS,38,6.2,294.6,5.7,D,0
37.9292,-8.4895,316.5,1.1,1,2010-05-05,1119,Terra,MODIS,67,6.2,300.8,9.2,D,0
40.9138,-7.8666,322.3,1.1,1.1,2010-05-05,1119,Terra,MODIS,79,6.2,296,19.5,D,0
40.9045,-7.8689,337.5,1.1,1.1,2010-05-05,1119,Terra,MODIS,90,6.2,295.5,42,D,0
38.3407,-8.5334,307.4,3.3,1.7,2010-05-05,1300,Aqua,MODIS,30,6.2,297.1,24,D,0
41.7578,-8.7732,302.3,2.8,1.6,2010-05-05,1301,Aqua,MODIS,37,6.2,290.7,16.4,D,0
41.4666,-7.7537,307.1,2.5,1.5,2010-05-05,1301,Aqua,MODIS,60,6.2,294.4,20.6,D,0
41.4729,-7.7267,306,2.4,1.5,2010-05-05,1301,Aqua,MODIS,56,6.2,293.3,17.3,D,0
41.7472,-8.7765,306.5,2.8,1.6,2010-05-05,1301,Aqua,MODIS,64,6.2,292,27.1,D,0
41.4593,-7.7431,307.1,2.5,1.5,2010-05-05,1301,Aqua,MODIS,51,6.2,293.5,17.6,D,0
41.415,-8.205,305.8,1.9,1.3,2010-05-06,1201,Terra,MODIS,59,6.2,290.8,11.6,D,0
41.8247,-7.2732,321.7,1.1,1,2010-05-06,1344,Aqua,MODIS,77,6.2,294.8,15.3,D,0
41.4157,-8.2158,310.5,1,1,2010-05-06,1344,Aqua,MODIS,31,6.2,295,5.1,D,0
41.6545,-8.7617,315.3,1,1,2010-05-06,1344,Aqua,MODIS,69,6.2,298.2,8.9,D,0
41.4465,-7.6462,318.9,1,1,2010-05-06,1344,Aqua,MODIS,72,6.2,293.7,12.3,D,0
41.445,-7.658,321.3,1,1,2010-05-06,1344,Aqua,MODIS,75,6.2,297.5,14.9,D,0
40.0277,-8.6215,307.1,1,1,2010-05-10,1137,Terra,MODIS,51,6.2,292.3,6.7,D,0
41.4163,-7.7337,308.7,1.2,1.1,2010-05-17,1143,Terra,MODIS,45,6.2,296.8,5.9,D,0
41.8918,-6.7851,308.7,2.6,1.5,2010-05-18,1048,Terra,MODIS,55,6.2,296,18.6,D,0
41.8992,-6.8104,332.5,2.6,1.5,2010-05-18,1048,Terra,MODIS,86,6.2,296.2,114.1,D,0
41.8938,-6.817,322.3,2.6,1.5,2010-05-18,1048,Terra,MODIS,78,6.2,296.2,64.7,D,0
41.3264,-8.4229,316.3,1,1,2010-05-19,1131,Terra,MODIS,59,6.2,302.9,7.1,D,0
41.3281,-8.4346,320.9,1,1,2010-05-19,1131,Terra,MODIS,70,6.2,301.7,10.9,D,0
41.5768,-8.22,317.4,1.7,1.3,2010-05-19,1313,Aqua,MODIS,68,6.2,301.9,19.4,D,0
40.6763,-8.489,329,1.1,1.1,2010-05-20,0250,Aqua,MODIS,100,6.2,292.6,33.9,N,0
40.6786,-8.5021,349.6,1.1,1.1,2010-05-20,0250,Aqua,MODIS,100,6.2,294,75.1,N,0
41.5392,-7.5719,313.4,1.2,1.1,2010-05-20,0250,Aqua,MODIS,87,6.2,284.8,19,N,0
41.5362,-7.5652,311.8,1.2,1.1,2010-05-20,0250,Aqua,MODIS,83,6.2,284.2,17.7,N,0
41.4967,-8.0687,372.4,1.2,1.1,2010-05-21,1119,Terra,MODIS,100,6.2,304.3,145,D,0
41.4464,-8.0796,319.6,1,1,2010-05-22,1344,Aqua,MODIS,47,6.2,306.1,7.9,D,0
41.6266,-8.7896,311,1.2,1.1,2010-05-24,1149,Terra,MODIS,43,6.2,292.2,8.6,D,0
37.9768,-8.8097,326.2,1.4,1.2,2010-05-24,1150,Terra,MODIS,81,6.2,300.9,28.6,D,0
37.9841,-8.8185,335.2,1.4,1.2,2010-05-24,1150,Terra,MODIS,87,6.2,301.6,48.9,D,0
37.9811,-8.8028,317,1.4,1.2,2010-05-24,1150,Terra,MODIS,65,6.2,300,13.9,D,0
37.9798,-8.8254,320.8,1.4,1.2,2010-05-24,1150,Terra,MODIS,75,6.2,301.3,18,D,0
37.9775,-8.8225,323,1.3,1.1,2010-05-24,1331,Aqua,MODIS,75,6.2,303.7,18.5,D,0
38.4878,-8.0262,322.3,1,1,2010-05-29,1349,Aqua,MODIS,64,6.2,303.6,9.5,D,0
41.7507,-7.5435,318,1.2,1.1,2010-06-02,1143,Terra,MODIS,73,6.2,300.1,12.3,D,0
41.7466,-7.5426,322.6,1.1,1.1,2010-06-02,1325,Aqua,MODIS,77,6.2,301.7,15,D,0
38.5305,-8.8327,319.9,1,1,2010-06-13,1126,Terra,MODIS,68,6.2,303.7,7.7,D,0
38.1312,-7.9088,317.1,2,1.4,2010-06-16,1156,Terra,MODIS,32,6.2,304.1,12.1,D,0
39.0545,-8.9072,317.1,1.1,1,2010-06-16,1337,Aqua,MODIS,49,6.2,302.9,7.4,D,0
38.5554,-9.0813,322.9,1.1,1,2010-06-16,1337,Aqua,MODIS,63,6.2,305.6,10.6,D,0
37.8821,-8.2091,360.5,2.5,1.5,2010-06-17,1419,Aqua,MODIS,100,6.2,304.1,299.1,D,0
37.8802,-8.2381,328.3,2.5,1.5,2010-06-17,1419,Aqua,MODIS,80,6.2,303.3,60.4,D,0
37.8771,-8.2035,354.3,2.5,1.5,2010-06-17,1419,Aqua,MODIS,97,6.2,303.8,237,D,0
37.875,-8.2325,345.6,2.5,1.5,2010-06-17,1419,Aqua,MODIS,93,6.2,303.5,164,D,0
41.2353,-8.6694,316.7,1.1,1,2010-06-18,1143,Terra,MODIS,66,6.2,299.8,8.9,D,0
40.7095,-8.4881,311.9,1.1,1.1,2010-06-18,1143,Terra,MODIS,44,6.2,298.8,7.8,D,0
41.9959,-8.5704,314.3,1.8,1.3,2010-06-19,1408,Aqua,MODIS,68,6.2,295.7,19.9,D,0
39.1929,-8.5865,323.3,1,1,2010-06-20,1131,Terra,MODIS,69,6.2,305,7.2,D,0
39.1964,-8.5792,301.2,1,1,2010-06-20,2236,Terra,MODIS,39,6.2,287.3,5.9,N,0
39.1947,-8.5906,305.7,1,1,2010-06-20,2236,Terra,MODIS,65,6.2,286.9,8.4,N,0
39.2036,-8.5799,300.8,1.2,1.1,2010-06-21,0251,Aqua,MODIS,34,6.2,284.2,8.6,N,0
41.4094,-8.262,318.3,1.2,1.1,2010-06-21,1356,Aqua,MODIS,51,6.2,301.8,9.8,D,0
41.733,-8.3221,319.5,1.1,1,2010-06-22,2224,Terra,MODIS,99,6.2,289.9,20.2,N,0
40.5568,-7.6994,339.9,1,1,2010-06-23,1343,Aqua,MODIS,86,6.2,308.9,29.9,D,0
40.5843,-7.6323,326.2,1,1,2010-06-23,1343,Aqua,MODIS,66,6.2,309.8,10.2,D,0
40.5552,-7.7113,321.9,1,1,2010-06-23,1343,Aqua,MODIS,39,6.2,308.1,6.3,D,0
38.1321,-7.9142,327.4,1.6,1.2,2010-06-25,1150,Terra,MODIS,78,6.2,305.3,27.4,D,0
41.2404,-8.5474,318.9,1.1,1,2010-06-25,1331,Aqua,MODIS,48,6.2,301.4,8.3,D,0
41.5903,-8.4994,327.7,1,1,2010-06-27,1137,Terra,MODIS,79,6.2,302.1,17.8,D,0
41.0645,-7.9633,323.3,1.1,1,2010-06-30,1349,Aqua,MODIS,56,6.2,304.1,12,D,0
41.4466,-8.0952,322.3,1.1,1.1,2010-07-04,1143,Terra,MODIS,63,6.2,305.5,12.7,D,0
39.0593,-8.6598,330.9,1.2,1.1,2010-07-04,1144,Terra,MODIS,73,6.2,309.7,17.5,D,0
41.7332,-8.5982,322.1,1.7,1.3,2010-07-05,1408,Aqua,MODIS,67,6.2,305.5,18.4,D,0
41.3857,-8.0394,307.7,2.6,1.5,2010-07-05,2154,Terra,MODIS,72,6.2,295,22.9,N,0
41.3801,-8.0314,305.7,2.6,1.5,2010-07-05,2154,Terra,MODIS,65,6.2,295.1,17.8,N,0
