latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
41.4459,-7.7288,303.2,2.5,1.5,2014-03-13,1300,Aqua,MODIS,54,6.2,289.4,15.1,D,0
41.3058,-7.9482,301.7,2.6,1.5,2014-03-13,1300,Aqua,MODIS,45,6.2,290.1,14.4,D,0
41.452,-7.7274,304.8,2.5,1.5,2014-03-13,1300,Aqua,MODIS,59,6.2,289.5,17.8,D,0
41.7528,-7.6976,310.9,2.4,1.5,2014-03-13,1300,Aqua,MODIS,71,6.2,293,32,D,0
41.7734,-7.8298,302.7,2.4,1.5,2014-03-13,1300,Aqua,MODIS,52,6.2,292.7,14.5,D,0
41.7595,-7.6691,326,2.4,1.5,2014-03-13,1300,Aqua,MODIS,84,6.2,293,81.2,D,0
40.4254,-7.4508,302.5,1,1,2014-03-14,1342,Aqua,MODIS,30,6.2,290.7,4.2,D,0
38.9928,-8.8466,310.3,1,1,2014-03-14,1342,Aqua,MODIS,68,6.2,296,6.2,D,0
41.4845,-7.7225,306.1,1,1,2014-03-14,1343,Aqua,MODIS,58,6.2,292.9,5.4,D,0
41.5035,-7.7891,304.4,1,1,2014-03-14,1343,Aqua,MODIS,52,6.2,290.8,4.7,D,0
41.9103,-7.13,313.6,1.1,1,2014-03-14,1343,Aqua,MODIS,72,6.2,292.4,11.5,D,0
41.677,-7.8685,313.7,1,1,2014-03-14,1343,Aqua,MODIS,60,6.2,292.9,10,D,0
41.668,-7.8661,318.5,1,1,2014-03-14,1343,Aqua,MODIS,78,6.2,294.6,14.5,D,0
41.5018,-7.8012,302.4,1,1,2014-03-14,1343,Aqua,MODIS,37,6.2,291.1,3.7,D,0
38.47,-8.5683,305.2,1.6,1.2,2014-03-15,1107,Terra,MODIS,58,6.2,293.4,8.8,D,0
41.7739,-8.8191,328.8,1.2,1.1,2014-03-16,1149,Terra,MODIS,86,6.2,292.3,34.1,D,0
40.3338,-6.907,331.4,1.6,1.2,2014-03-16,1149,Terra,MODIS,87,6.2,291.3,59.9,D,0
41.7764,-8.8326,306.2,1.2,1.1,2014-03-16,1149,Terra,MODIS,28,6.2,289.4,7,D,0
41.4023,-7.6155,302.2,1.4,1.2,2014-03-16,1149,Terra,MODIS,46,6.2,291.7,5.6,D,0
41.745,-8.8278,311.1,1.2,1.1,2014-03-16,1149,Terra,MODIS,39,6.2,291.2,10.8,D,0
41.7424,-8.8136,334.1,1.2,1.1,2014-03-16,1149,Terra,MODIS,89,6.2,292.7,42.5,D,0
41.7493,-8.7954,318.8,1.2,1.1,2014-03-16,1149,Terra,MODIS,61,6.2,292.7,16.8,D,0
41.7521,-8.8109,347,1.2,1.1,2014-03-16,1149,Terra,MODIS,95,6.2,293.4,69.9,D,0
41.7686,-8.7896,340.7,1.2,1.1,2014-03-16,1149,Terra,MODIS,92,6.2,293.3,56.2,D,0
41.7714,-8.8048,319.2,1.2,1.1,2014-03-16,1149,Terra,MODIS,76,6.2,291.9,19.3,D,0
41.6771,-7.9012,306.5,1.3,1.1,2014-03-16,1149,Terra,MODIS,62,6.2,291.7,9.6,D,0
41.6799,-7.9163,346,1.3,1.1,2014-03-16,1149,Terra,MODIS,94,6.2,293.5,81.8,D,0
41.7601,-7.9013,303.7,1.3,1.1,2014-03-16,1149,Terra,MODIS,54,6.2,293.5,6.2,D,0
41.1145,-6.8708,309.9,1,1,2014-03-16,1330,Aqua,MODIS,60,6.2,294.7,6.2,D,0
40.3288,-6.9174,333.7,1,1,2014-03-16,1330,Aqua,MODIS,88,6.2,298,31.8,D,0
41.1647,-6.7851,328.9,1,1,2014-03-16,1330,Aqua,MODIS,85,6.2,294.7,24.6,D,0
41.1575,-6.771,309.8,1,1,2014-03-16,1330,Aqua,MODIS,45,6.2,295.4,5.8,D,0
41.1558,-6.7828,313.7,1,1,2014-03-16,1330,Aqua,MODIS,65,6.2,295.9,9,D,0
40.9448,-8.0572,348.4,1.1,1,2014-03-16,1330,Aqua,MODIS,95,6.2,298.6,62.2,D,0
40.9632,-8.0621,315,1.1,1,2014-03-16,1330,Aqua,MODIS,73,6.2,291.4,10.9,D,0
40.9654,-8.0486,353.3,1.1,1,2014-03-16,1330,Aqua,MODIS,97,6.2,293.3,74.2,D,0
41.1127,-6.8827,326.1,1,1,2014-03-16,1330,Aqua,MODIS,83,6.2,295.3,21.2,D,0
40.3307,-6.9055,328,1,1,2014-03-16,1330,Aqua,MODIS,84,6.2,294.5,23.9,D,0
41.1665,-6.7733,317.5,1,1,2014-03-16,1330,Aqua,MODIS,75,6.2,296.3,12,D,0
41.1037,-6.8802,311.6,1,1,2014-03-16,1330,Aqua,MODIS,67,6.2,295,7.3,D,0
41.8001,-7.9927,312.1,1.1,1,2014-03-16,1331,Aqua,MODIS,67,6.2,296.6,8.2,D,0
41.7396,-7.38,307.2,1,1,2014-03-16,1331,Aqua,MODIS,56,6.2,296.9,4.2,D,0
41.7366,-8.8274,319.2,1.1,1.1,2014-03-16,1331,Aqua,MODIS,70,6.2,290,16.8,D,0
41.7796,-8.8322,305,1.1,1.1,2014-03-16,1331,Aqua,MODIS,31,6.2,291.8,5.7,D,0
41.6807,-7.9265,330.1,1.1,1,2014-03-16,1331,Aqua,MODIS,85,6.2,295.8,28.8,D,0
41.6827,-7.914,342.7,1.1,1,2014-03-16,1331,Aqua,MODIS,92,6.2,295.6,49.4,D,0
41.7618,-8.7938,346.1,1.1,1.1,2014-03-16,1331,Aqua,MODIS,94,6.2,296.8,57.6,D,0
41.7504,-8.8038,331.4,1.1,1.1,2014-03-16,1331,Aqua,MODIS,86,6.2,292.4,30.9,D,0
41.6377,-7.9071,308.9,1.1,1,2014-03-16,1331,Aqua,MODIS,61,6.2,294.6,6.9,D,0
41.7524,-8.7914,321,1.1,1.1,2014-03-16,1331,Aqua,MODIS,45,6.2,293.4,16.3,D,0
41.7389,-8.8141,359.3,1.1,1.1,2014-03-16,1331,Aqua,MODIS,99,6.2,294.5,94.9,D,0
41.7292,-8.8135,305.9,1.4,1.2,2014-03-16,2255,Terra,MODIS,66,6.2,285.3,14.7,N,0
41.6575,-7.8105,311.3,1.6,1.2,2014-03-16,2255,Terra,MODIS,82,6.2,281.4,26.9,N,0
41.6581,-7.8164,316.3,1.6,1.2,2014-03-16,2255,Terra,MODIS,93,6.2,281.7,34.9,N,0
41.8071,-8.733,339.6,1.4,1.2,2014-03-16,2255,Terra,MODIS,100,6.2,287,74.7,N,0
41.8175,-8.7358,303,1.4,1.2,2014-03-16,2255,Terra,MODIS,53,6.2,284.1,13.3,N,0
41.8055,-8.7486,321.9,1.4,1.2,2014-03-16,2255,Terra,MODIS,100,6.2,284.5,36.4,N,0
40.7097,-8.4091,304.9,2.5,1.5,2014-03-17,1054,Terra,MODIS,56,6.2,290.6,22.2,D,0
40.9627,-8.0454,306.7,2.4,1.5,2014-03-17,1054,Terra,MODIS,47,6.2,294.2,14.3,D,0
40.9555,-8.0567,306.3,2.4,1.5,2014-03-17,1054,Terra,MODIS,45,6.2,294.4,15.9,D,0
40.7176,-8.4329,302.2,2.5,1.5,2014-03-17,1054,Terra,MODIS,39,6.2,289.8,15.8,D,0
40.9539,-8.0567,310.5,2.3,1.5,2014-03-17,1413,Aqua,MODIS,57,6.2,297.2,20.1,D,0
41.3728,-7.7537,353.4,2.4,1.5,2014-03-17,1413,Aqua,MODIS,97,6.2,297.3,236.6,D,0
41.371,-7.7821,325.5,2.4,1.5,2014-03-17,1413,Aqua,MODIS,82,6.2,295.4,72.3,D,0
40.9524,-8.0624,310.8,2.3,1.5,2014-03-17,1413,Aqua,MODIS,52,6.2,297.5,18.6,D,0
41.9287,-6.9217,307.7,2.7,1.6,2014-03-17,1414,Aqua,MODIS,59,6.2,292.7,22.8,D,0
41.7141,-8.2322,306.6,2.2,1.5,2014-03-17,1414,Aqua,MODIS,56,6.2,294.4,15.8,D,0
41.9335,-6.9303,311.4,2.7,1.6,2014-03-17,1414,Aqua,MODIS,67,6.2,291.7,34,D,0
41.9268,-6.9535,306.7,2.7,1.6,2014-03-17,1414,Aqua,MODIS,57,6.2,290,20.6,D,0
41.863,-7.0742,310,2.6,1.6,2014-03-17,1414,Aqua,MODIS,65,6.2,294.6,28.1,D,0
41.8574,-7.1002,307.9,2.6,1.6,2014-03-17,1414,Aqua,MODIS,46,6.2,294.9,19.8,D,0
41.8593,-7.0696,308.3,2.6,1.6,2014-03-17,1414,Aqua,MODIS,47,6.2,294.4,21.2,D,0
39.4098,-8.5328,302.8,1,1,2014-03-18,1137,Terra,MODIS,48,6.2,289.3,3.3,D,0
41.454,-7.739,301.7,1.1,1,2014-03-18,1137,Terra,MODIS,39,6.2,287.8,3.7,D,0
40.2643,-7.5272,313.7,1.1,1,2014-03-18,1137,Terra,MODIS,74,6.2,288,12.4,D,0
41.9321,-6.9322,323.5,1.1,1,2014-03-18,1137,Terra,MODIS,82,6.2,291.8,22.9,D,0
41.8702,-7.172,303.3,1.1,1,2014-03-18,1137,Terra,MODIS,55,6.2,290.1,5.3,D,0
40.7097,-8.4196,301.6,1,1,2014-03-18,1137,Terra,MODIS,48,6.2,285.6,4.9,D,0
41.452,-7.7266,334.8,1.1,1,2014-03-18,1137,Terra,MODIS,89,6.2,290.2,37.5,D,0
40.4385,-7.5516,301.3,1.1,1,2014-03-18,1137,Terra,MODIS,46,6.2,286.6,5,D,0
38.1829,-8.4135,306.1,1.1,1,2014-03-18,1138,Terra,MODIS,63,6.2,277.1,8.9,D,0
38.1797,-8.609,303.2,1.1,1,2014-03-18,1138,Terra,MODIS,40,6.2,271.9,7.9,D,0
40.4296,-7.5575,302.9,1.4,1.2,2014-03-18,1318,Aqua,MODIS,54,6.2,288.2,7.6,D,0
41.9014,-6.9993,303.3,1.2,1.1,2014-03-18,1318,Aqua,MODIS,51,6.2,282.8,6.9,D,0
41.4538,-7.7352,308.1,1.4,1.2,2014-03-18,1318,Aqua,MODIS,63,6.2,289,10.4,D,0
40.9598,-8.0388,300,1.4,1.2,2014-03-18,1318,Aqua,MODIS,22,6.2,280.4,6.3,D,0
41.427,-7.7209,307.2,1.4,1.2,2014-03-18,1318,Aqua,MODIS,55,6.2,289.2,9.6,D,0
41.4336,-7.7286,308.2,1.4,1.2,2014-03-18,1318,Aqua,MODIS,24,6.2,289.4,9.7,D,0
40.4373,-7.5482,302.9,1.4,1.2,2014-03-18,1318,Aqua,MODIS,52,6.2,287,7.3,D,0
41.3999,-8.2466,306.7,1.5,1.2,2014-03-18,1318,Aqua,MODIS,64,6.2,287.6,12,D,0
40.2639,-7.5327,319.8,1.4,1.2,2014-03-18,1318,Aqua,MODIS,80,6.2,287.5,27.3,D,0
41.9144,-8.4792,314.5,1.1,1,2014-03-18,2243,Terra,MODIS,89,6.2,277.4,19,N,0
40.4571,-7.5307,306.2,3.4,1.7,2014-03-19,1042,Terra,MODIS,59,6.2,290.3,39.5,D,0
40.4633,-7.536,310.2,3.4,1.7,2014-03-19,1042,Terra,MODIS,70,6.2,290.1,58.8,D,0
41.9293,-8.2926,320.1,3.4,1.7,2014-03-19,1219,Terra,MODIS,72,6.2,290.8,96.1,D,0
41.934,-8.2978,314.9,3.4,1.7,2014-03-19,1219,Terra,MODIS,62,6.2,289.8,73.3,D,0
37.3572,-7.8919,325.1,1.4,1.2,2014-03-19,1400,Aqua,MODIS,80,6.2,300.1,27.6,D,0
37.3556,-7.9071,330.6,1.4,1.2,2014-03-19,1400,Aqua,MODIS,84,6.2,300.8,37.9,D,0
41.6454,-7.6273,304.6,1.6,1.2,2014-03-19,1401,Aqua,MODIS,54,6.2,286.9,9.9,D,0
41.8618,-8.2096,309,1.5,1.2,2014-03-19,1401,Aqua,MODIS,58,6.2,293.2,10.7,D,0
41.8648,-8.2162,309,1.5,1.2,2014-03-19,1401,Aqua,MODIS,58,6.2,293.6,10,D,0
41.6666,-8.0016,309.9,1.5,1.2,2014-03-19,1401,Aqua,MODIS,64,6.2,294.1,12.9,D,0
41.8569,-7.6634,315.2,1.6,1.2,2014-03-19,1401,Aqua,MODIS,74,6.2,289,24.4,D,0
41.6802,-7.8565,308.1,1.6,1.2,2014-03-19,1401,Aqua,MODIS,60,6.2,293.5,9.8,D,0
41.7861,-7.8236,311.8,1.6,1.2,2014-03-19,1401,Aqua,MODIS,70,6.2,294.5,16.7,D,0
41.788,-7.8037,316.4,1.6,1.2,2014-03-19,1401,Aqua,MODIS,76,6.2,293.7,24.4,D,0
41.9238,-8.289,312.1,1.5,1.2,2014-03-19,1401,Aqua,MODIS,72,6.2,290.8,14.8,D,0
41.6074,-8.6127,307.9,1.4,1.2,2014-03-19,1401,Aqua,MODIS,65,6.2,293.6,9.5,D,0
41.7905,-7.7986,304.1,1,1,2014-03-20,1125,Terra,MODIS,47,6.2,293.9,4,D,0
41.4238,-7.9494,304.2,1,1,2014-03-20,1125,Terra,MODIS,48,6.2,291.2,4.1,D,0
42.0472,-8.1343,321.1,1.1,1,2014-03-20,1125,Terra,MODIS,80,6.2,291.4,18.5,D,0
40.8149,-7.8724,303.7,1,1,2014-03-20,1125,Terra,MODIS,31,6.2,293,3.6,D,0
42.0489,-8.1471,363.2,1.1,1,2014-03-20,1125,Terra,MODIS,100,6.2,294.8,101,D,0
41.7207,-8.2352,311,1.1,1,2014-03-20,1125,Terra,MODIS,68,6.2,293.3,9,D,0
38.1078,-8.1523,312.6,1.9,1.3,2014-03-23,1156,Terra,MODIS,60,6.2,286.6,24.3,D,0
38.0989,-8.169,313.7,1,1,2014-03-23,1336,Aqua,MODIS,71,6.2,295.8,9.4,D,0
38.1008,-8.1573,306.6,1,1,2014-03-23,1336,Aqua,MODIS,46,6.2,294.1,3.8,D,0
38.149,-8.756,301.3,1.2,1.1,2014-03-25,1144,Terra,MODIS,16,6.2,285.5,4.3,D,0
38.8536,-8.8606,306.4,1.7,1.3,2014-04-08,1156,Terra,MODIS,45,6.2,295,8.7,D,0
40.058,-8.2479,311.9,1.2,1.1,2014-04-10,1144,Terra,MODIS,65,6.2,295.4,11.7,D,0
40.1726,-8.0135,306.8,1.2,1.1,2014-04-10,1144,Terra,MODIS,49,6.2,295.9,5.6,D,0
40.2156,-7.1343,309.7,1.2,1.1,2014-04-10,1324,Aqua,MODIS,58,6.2,297.6,6.7,D,0
41.8922,-7.072,311.7,1.1,1,2014-04-10,1325,Aqua,MODIS,64,6.2,297.7,7.4,D,0
41.7672,-6.8207,309.9,1.1,1,2014-04-10,1325,Aqua,MODIS,58,6.2,297,5.4,D,0
41.3382,-8.1725,311.5,1.2,1.1,2014-04-10,1325,Aqua,MODIS,61,6.2,298,7.4,D,0
41.8944,-7.0589,316.6,1.1,1,2014-04-10,1325,Aqua,MODIS,72,6.2,297.3,12,D,0
41.7207,-8.2231,308,1,1,2014-04-12,1131,Terra,MODIS,34,6.2,294.8,4.8,D,0
41.6312,-7.1381,308.6,1,1,2014-04-12,1131,Terra,MODIS,53,6.2,295.9,4.8,D,0
41.8811,-6.6826,321.1,1.1,1,2014-04-14,1119,Terra,MODIS,70,6.2,270.7,20.8,D,0
41.5047,-8.0872,310,1,1,2014-04-15,1343,Aqua,MODIS,35,6.2,295.8,4.1,D,0
41.3816,-6.6106,309.3,1.1,1,2014-04-15,1343,Aqua,MODIS,29,6.2,292.1,6.5,D,0
42.0309,-8.2726,311.3,1.7,1.3,2014-04-16,1106,Terra,MODIS,61,6.2,293.4,16.1,D,0
42.0297,-8.2865,328.7,1.7,1.3,2014-04-16,1106,Terra,MODIS,84,6.2,293.3,50.5,D,0
42.0329,-8.2942,321,1.7,1.3,2014-04-16,1106,Terra,MODIS,77,6.2,292.6,34.8,D,0
38.2923,-7.8074,314.5,1.6,1.2,2014-04-17,1150,Terra,MODIS,65,6.2,298.5,16.9,D,0
38.2925,-7.8129,315.7,1.6,1.2,2014-04-17,1150,Terra,MODIS,67,6.2,298.4,18.2,D,0
39.0221,-7.1349,320.9,1.1,1,2014-04-17,1330,Aqua,MODIS,0,6.2,304.4,11.1,D,0
41.9383,-8.669,316.3,1.1,1,2014-04-17,1331,Aqua,MODIS,68,6.2,300,9.9,D,0
41.5349,-8.0025,304.1,1,1,2014-04-21,2231,Terra,MODIS,58,6.2,280.1,9.9,N,0
38.2154,-7.746,323.3,1.2,1.1,2014-04-29,1354,Aqua,MODIS,73,6.2,302.7,17.3,D,0
37.9502,-8.7959,313.4,1.1,1,2014-04-29,1354,Aqua,MODIS,39,6.2,299.5,5.9,D,0
38.0461,-8.0605,313.1,1.1,1,2014-04-30,1120,Terra,MODIS,37,6.2,300.9,5.2,D,0
38.0476,-8.0726,331.9,1.1,1,2014-04-30,1120,Terra,MODIS,84,6.2,305.7,26.9,D,0
41.0777,-6.8826,324.3,1.1,1,2014-05-01,1343,Aqua,MODIS,78,6.2,309.3,13,D,0
41.0845,-6.8768,347.4,1.1,1,2014-05-01,1343,Aqua,MODIS,94,6.2,312.8,52.8,D,0
41.086,-6.8645,320.1,1.1,1,2014-05-01,1343,Aqua,MODIS,64,6.2,306.7,10.1,D,0
41.0793,-6.8701,334.4,1.1,1,2014-05-01,1343,Aqua,MODIS,86,6.2,309.8,26.8,D,0
39.4033,-8.3523,302.5,2.1,1.4,2014-05-01,2307,Terra,MODIS,49,6.2,281.4,21.8,N,0
41.6185,-7.9197,306.1,3.7,1.8,2014-05-02,1248,Aqua,MODIS,55,6.2,291.1,31.4,D,0
41.6115,-7.912,306.9,3.7,1.8,2014-05-02,1248,Aqua,MODIS,53,6.2,290.5,32.5,D,0
41.6288,-7.8811,304.9,3.7,1.8,2014-05-02,1248,Aqua,MODIS,50,6.2,292.8,25.5,D,0
41.2211,-6.8943,314,1.5,1.2,2014-05-03,1149,Terra,MODIS,67,6.2,301.9,12.5,D,0
39.2061,-8.5834,318.4,1.4,1.2,2014-05-03,1150,Terra,MODIS,66,6.2,305.3,9.9,D,0
41.2134,-6.906,322.4,1,1,2014-05-03,1330,Aqua,MODIS,71,6.2,304.7,12.1,D,0
40.6568,-7.1524,325.5,1,1,2014-05-03,1330,Aqua,MODIS,79,6.2,299.6,18.6,D,0
41.6526,-8.2349,316.6,1.1,1,2014-05-03,1331,Aqua,MODIS,65,6.2,299.4,11.1,D,0
41.6572,-8.2485,311.3,1,1,2014-05-05,1137,Terra,MODIS,61,6.2,294.9,7.8,D,0
41.6591,-8.2605,325.5,1,1,2014-05-05,1137,Terra,MODIS,81,6.2,297.1,21.1,D,0
41.4721,-7.6368,314.3,1.3,1.1,2014-05-05,1318,Aqua,MODIS,45,6.2,300.1,9.7,D,0
39.4,-8.5141,318.4,1.3,1.1,2014-05-09,1113,Terra,MODIS,28,6.2,302.5,10.9,D,0
41.7171,-8.2911,315.6,1.1,1.1,2014-05-12,1143,Terra,MODIS,66,6.2,296.1,12.5,D,0
41.7149,-8.2787,317.8,1.1,1.1,2014-05-12,1143,Terra,MODIS,70,6.2,295.2,14.4,D,0
41.7185,-7.8211,318.7,1.2,1.1,2014-05-12,1143,Terra,MODIS,71,6.2,295.8,15.2,D,0
41.7209,-7.8346,336.9,1.2,1.1,2014-05-12,1143,Terra,MODIS,88,6.2,298.3,43,D,0
41.7194,-7.8256,360.2,1.2,1.1,2014-05-12,1325,Aqua,MODIS,100,6.2,295.8,101.2,D,0
41.5659,-7.8325,332.7,1.2,1.1,2014-05-12,1325,Aqua,MODIS,85,6.2,299,34.7,D,0
41.7171,-7.8393,356.1,1.2,1.1,2014-05-12,1325,Aqua,MODIS,98,6.2,301.3,88.7,D,0
41.7125,-8.2889,313.2,1.2,1.1,2014-05-12,1325,Aqua,MODIS,62,6.2,297.5,10.5,D,0
41.5635,-7.8458,324.7,1.2,1.1,2014-05-12,1325,Aqua,MODIS,77,6.2,299,22.3,D,0
41.7223,-7.8335,363.5,1.2,1.1,2014-05-12,1325,Aqua,MODIS,94,6.2,301.2,114.6,D,0
41.8657,-7.7872,305.3,2.9,1.6,2014-05-13,1048,Terra,MODIS,49,6.2,292,25.3,D,0
40.954,-6.9575,312.8,1.7,1.3,2014-05-14,0207,Aqua,MODIS,86,6.2,282.4,30.3,N,0
40.9571,-6.9643,308.8,1.7,1.3,2014-05-14,0207,Aqua,MODIS,76,6.2,282.5,25.8,N,0
40.7352,-7.3521,347.3,1,1,2014-05-14,1131,Terra,MODIS,94,6.2,301.6,52.4,D,0
40.9788,-7.8502,312.9,1,1,2014-05-14,1131,Terra,MODIS,55,6.2,296.8,7.7,D,0
41.2267,-7.058,318.2,1,1,2014-05-14,1131,Terra,MODIS,59,6.2,305.2,6.9,D,0
41.2248,-7.046,334.4,1,1,2014-05-14,1131,Terra,MODIS,86,6.2,306.7,26.4,D,0
40.9805,-7.8619,343.8,1,1,2014-05-14,1131,Terra,MODIS,92,6.2,299.5,46,D,0
40.7371,-7.3641,342.2,1,1,2014-05-14,1131,Terra,MODIS,91,6.2,300.5,42.3,D,0
39.04,-9.2422,321.4,1,1,2014-05-14,1132,Terra,MODIS,65,6.2,305.4,10,D,0
40.9459,-6.963,322.6,1.5,1.2,2014-05-14,1312,Aqua,MODIS,74,6.2,307.4,18.4,D,0
41.2302,-7.0609,320.4,1.5,1.2,2014-05-14,1312,Aqua,MODIS,72,6.2,305.7,16,D,0
41.2193,-7.0586,352.8,1.5,1.2,2014-05-14,1312,Aqua,MODIS,96,6.2,307.7,108.6,D,0
41.2227,-7.041,337.6,1.5,1.2,2014-05-14,1312,Aqua,MODIS,88,6.2,306.6,54.9,D,0
40.7989,-8.5442,317,1.9,1.3,2014-05-14,1312,Aqua,MODIS,68,6.2,304.3,18.2,D,0
41.3142,-7.1714,320.4,1.5,1.2,2014-05-14,1312,Aqua,MODIS,72,6.2,301.9,20.3,D,0
41.3189,-7.1589,316,1.5,1.2,2014-05-14,1312,Aqua,MODIS,52,6.2,299.6,11.8,D,0
41.3153,-7.177,316,1.5,1.2,2014-05-14,1312,Aqua,MODIS,49,6.2,302.2,11.5,D,0
41.6411,-8.2141,312.3,1,1,2014-05-14,2237,Terra,MODIS,85,6.2,287.3,13.1,N,0
41.7291,-8.5143,318.8,1,1,2014-05-14,2237,Terra,MODIS,97,6.2,289.2,18,N,0
41.0058,-7.0928,307.6,1.3,1.1,2014-05-15,0249,Aqua,MODIS,72,6.2,285.6,14.5,N,0
41.0046,-7.0878,302.4,1.3,1.1,2014-05-15,0249,Aqua,MODIS,49,6.2,285,9.7,N,0
