latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.2444,-8.4057,313.4,1,1,2002-04-11,1133,Terra,MODIS,74,6.2,292.5,10.4,D,0
39.2582,-9.0062,300.4,1,1,2002-04-11,1133,Terra,MODIS,35,6.2,288,3.4,D,0
38.9576,-8.9074,300.8,1,1,2002-04-11,1133,Terra,MODIS,41,6.2,289,3.5,D,0
38.7429,-8.8944,303.3,1,1,2002-04-11,1133,Terra,MODIS,52,6.2,291.1,4.3,D,0
41.5428,-8.5332,315.6,1.2,1.1,2002-04-13,1120,Terra,MODIS,76,6.2,291.5,16.5,D,0
37.6794,-8.7808,305.3,1.5,1.2,2002-04-16,1151,Terra,MODIS,38,6.2,293.9,6.9,D,0
37.6729,-8.7715,307,1.5,1.2,2002-04-16,1151,Terra,MODIS,50,6.2,293.7,8.2,D,0
38.8929,-8.7907,307.2,3.9,1.8,2002-04-19,1044,Terra,MODIS,56,6.2,292.8,39.1,D,0
38.8979,-8.7848,304.9,3.9,1.8,2002-04-19,1044,Terra,MODIS,42,6.2,292.9,28.7,D,0
38.8949,-8.8367,305.2,4,1.9,2002-04-19,1044,Terra,MODIS,45,6.2,292.4,31.6,D,0
38.8997,-8.8309,307.6,4,1.9,2002-04-19,1044,Terra,MODIS,57,6.2,292.8,42.7,D,0
41.6623,-7.7829,313.1,1,1,2002-04-20,1126,Terra,MODIS,59,6.2,300.9,5.8,D,0
41.8646,-7.8477,314.6,1,1,2002-04-20,1126,Terra,MODIS,45,6.2,301.1,7.6,D,0
41.2882,-8.0854,311.4,1,1,2002-04-20,1126,Terra,MODIS,53,6.2,299.6,4.7,D,0
41.9332,-6.8841,310.7,1,1,2002-04-20,1126,Terra,MODIS,34,6.2,299.2,4.4,D,0
41.8572,-7.862,321,1,1,2002-04-20,1126,Terra,MODIS,75,6.2,299.6,13,D,0
41.8556,-7.8499,335.9,1,1,2002-04-20,1126,Terra,MODIS,88,6.2,301.2,32.2,D,0
40.562,-7.3647,309.7,1,1,2002-04-20,1126,Terra,MODIS,44,6.2,296.3,4,D,0
39.2635,-9.2597,316.8,1.1,1,2002-04-20,1127,Terra,MODIS,66,6.2,300.7,9.3,D,0
41.5021,-7.9593,327.7,2.4,1.5,2002-04-21,1209,Terra,MODIS,83,6.2,299.9,78,D,0
40.347,-6.9049,315.5,3,1.7,2002-04-21,1209,Terra,MODIS,71,6.2,297.1,50,D,0
40.3465,-6.8982,315.1,3,1.7,2002-04-21,1209,Terra,MODIS,70,6.2,297.2,48.2,D,0
41.9153,-7.1448,309,2.6,1.6,2002-04-21,1209,Terra,MODIS,53,6.2,298.6,18.7,D,0
41.6558,-7.7779,314.2,1.3,1.1,2002-04-22,1114,Terra,MODIS,58,6.2,302.5,8.7,D,0
41.6575,-7.7938,316.3,1.3,1.1,2002-04-22,1114,Terra,MODIS,64,6.2,301,11,D,0
41.4578,-7.7319,319.1,1.3,1.1,2002-04-22,1114,Terra,MODIS,69,6.2,301.1,15.7,D,0
39.2664,-8.9995,301.4,1.5,1.2,2002-04-22,2219,Terra,MODIS,41,6.2,287.4,10.2,N,0
41.9774,-8.4493,313.7,1.5,1.2,2002-04-23,1157,Terra,MODIS,61,6.2,300.9,11.4,D,0
40.9376,-8.0623,313.1,1.7,1.3,2002-04-23,1157,Terra,MODIS,62,6.2,302.2,12.6,D,0
41.98,-8.4427,318.7,1.5,1.2,2002-04-23,1157,Terra,MODIS,71,6.2,300.6,18.6,D,0
38.7097,-8.6874,321.5,2,1.4,2002-04-24,1102,Terra,MODIS,73,6.2,304.1,28.5,D,0
41.3856,-8.0403,311.6,2,1.4,2002-04-24,1102,Terra,MODIS,34,6.2,299.5,12.8,D,0
41.6226,-7.9652,313.6,2,1.4,2002-04-24,1102,Terra,MODIS,53,6.2,302.6,15.9,D,0
41.7012,-7.0307,313.6,1.7,1.3,2002-04-24,1102,Terra,MODIS,53,6.2,301.7,12.8,D,0
41.6244,-7.9886,312.5,2,1.4,2002-04-24,1102,Terra,MODIS,45,6.2,300.8,13.1,D,0
41.3912,-7.7971,316.4,1.9,1.3,2002-04-24,1102,Terra,MODIS,58,6.2,300.5,19.1,D,0
41.3893,-7.7742,321.2,1.9,1.3,2002-04-24,1102,Terra,MODIS,72,6.2,301.8,29.7,D,0
41.5601,-8.3492,311.1,1.1,1.1,2002-04-25,1144,Terra,MODIS,33,6.2,298.7,6.6,D,0
42.0188,-8.1944,317.1,1.1,1.1,2002-04-25,1144,Terra,MODIS,62,6.2,294.8,10.5,D,0
42.0211,-8.2073,314.5,1.1,1.1,2002-04-25,1144,Terra,MODIS,44,6.2,293.4,8,D,0
39.2596,-8.9928,322,1.1,1.1,2002-04-25,1145,Terra,MODIS,74,6.2,296.5,20.1,D,0
39.2618,-9.0058,324.4,1.1,1.1,2002-04-25,1145,Terra,MODIS,77,6.2,296.9,22.9,D,0
37.6799,-8.7798,315.1,1.2,1.1,2002-04-25,1146,Terra,MODIS,29,6.2,302.2,8,D,0
37.6775,-8.7662,322.7,1.2,1.1,2002-04-25,1146,Terra,MODIS,72,6.2,301.3,17.9,D,0
42.0933,-8.2217,311.6,1.3,1.1,2002-04-25,2250,Terra,MODIS,83,6.2,281.6,19.5,N,0
42.0704,-8.3348,301.2,2.5,1.5,2002-04-26,2155,Terra,MODIS,39,6.2,283.9,25.2,N,0
32.7348,-17.1334,315.7,1.2,1.1,2002-04-26,2331,Terra,MODIS,89,6.2,286.1,22.2,N,0
42.0679,-8.3322,312.4,1,1,2002-04-27,1132,Terra,MODIS,68,6.2,296.5,8.3,D,0
39.374,-9.1185,330.4,1,1,2002-04-27,1133,Terra,MODIS,83,6.2,293.7,25.4,D,0
38.5886,-8.3133,312.3,1,1,2002-04-27,1133,Terra,MODIS,55,6.2,300,5.4,D,0
37.6786,-8.7764,316.4,1,1,2002-04-27,1133,Terra,MODIS,62,6.2,301,7.9,D,0
39.3723,-9.107,313.1,1,1,2002-04-27,1133,Terra,MODIS,56,6.2,293.5,7.8,D,0
41.7642,-7.9921,311,1.1,1.1,2002-04-29,1120,Terra,MODIS,55,6.2,299.4,5.8,D,0
41.6605,-7.8932,338,1.1,1.1,2002-04-29,1120,Terra,MODIS,89,6.2,301.8,43,D,0
41.7657,-8.0048,314.7,1.1,1.1,2002-04-29,1120,Terra,MODIS,65,6.2,299.1,9.5,D,0
40.9353,-7.6674,313,1.1,1,2002-05-04,1138,Terra,MODIS,61,6.2,297,7.5,D,0
40.0443,-7.7849,314.7,1.1,1,2002-05-04,1139,Terra,MODIS,68,6.2,296.2,11.7,D,0
41.5674,-8.3051,307.2,1,1,2002-05-06,2232,Terra,MODIS,71,6.2,279.5,11.7,N,0
41.3681,-8.5806,303.7,1,1,2002-05-06,2232,Terra,MODIS,57,6.2,282.3,9.7,N,0
38.773,-8.6352,300.6,1.2,1.1,2002-05-15,2225,Terra,MODIS,31,6.2,286.7,7.5,N,0
38.1574,-8.1795,310.3,1.5,1.2,2002-05-17,1109,Terra,MODIS,0,6.2,295,9.9,D,0
39.0439,-7.092,313.6,1,1,2002-05-22,1127,Terra,MODIS,59,6.2,295.7,5.4,D,0
39.3862,-8.3282,320.5,1,1,2002-05-29,1133,Terra,MODIS,65,6.2,306.2,9.4,D,0
40.0435,-8.1671,322.1,1.1,1.1,2002-05-31,1121,Terra,MODIS,72,6.2,302.1,14.7,D,0
38.3451,-7.3789,344.9,1.2,1.1,2002-06-05,1139,Terra,MODIS,93,6.2,306.6,55,D,0
38.3475,-7.3921,355.3,1.2,1.1,2002-06-05,1139,Terra,MODIS,98,6.2,308.2,83.5,D,0
37.044,-7.8613,347.9,1.2,1.1,2002-06-09,1115,Terra,MODIS,93,6.2,307.8,56.7,D,0
37.0425,-7.8484,340.4,1.2,1.1,2002-06-09,1115,Terra,MODIS,84,6.2,307.7,39.6,D,0
37.2081,-8.4818,301.8,3,1.7,2002-06-15,2320,Terra,MODIS,44,6.2,291.8,22.3,N,0
41.7577,-6.9387,321.7,1.1,1,2002-06-16,1120,Terra,MODIS,43,6.2,304.5,10.9,D,0
40.9696,-8.1767,302.3,1.1,1,2002-06-16,2226,Terra,MODIS,48,6.2,289.4,6.5,N,0
40.788,-7.4051,320.6,2.2,1.4,2002-06-17,1203,Terra,MODIS,63,6.2,306.7,25.1,D,0
39.4123,-7.5802,325.4,2.4,1.5,2002-06-17,1203,Terra,MODIS,69,6.2,309.7,30.3,D,0
39.4182,-7.6064,331.3,2.4,1.5,2002-06-17,1203,Terra,MODIS,78,6.2,309.9,54.6,D,0
39.4143,-7.6028,332.5,2.4,1.5,2002-06-17,1203,Terra,MODIS,80,6.2,309.9,61.5,D,0
40.7899,-7.411,323.5,2.2,1.4,2002-06-17,1203,Terra,MODIS,70,6.2,307.2,32.6,D,0
40.8006,-7.4006,349.4,2.2,1.4,2002-06-17,1203,Terra,MODIS,94,6.2,307.8,161.8,D,0
40.1324,-7.3666,304.1,2.4,1.5,2002-06-17,2308,Terra,MODIS,58,6.2,290.1,21.5,N,0
40.125,-7.3598,320.4,2.4,1.5,2002-06-17,2308,Terra,MODIS,100,6.2,292.3,67.7,N,0
40.1189,-7.3644,313,2.4,1.5,2002-06-17,2308,Terra,MODIS,86,6.2,292.4,42.1,N,0
39.6937,-7.4741,309.4,2.4,1.5,2002-06-17,2308,Terra,MODIS,77,6.2,291.4,31.3,N,0
39.689,-7.4801,304.4,2.4,1.5,2002-06-17,2308,Terra,MODIS,60,6.2,291.4,21.2,N,0
41.0022,-7.6504,339,1.1,1,2002-06-21,1138,Terra,MODIS,85,6.2,306.3,33.1,D,0
41.0765,-7.2515,324.4,1.1,1,2002-06-21,1138,Terra,MODIS,48,6.2,311.7,9.4,D,0
40.4996,-7.257,350.5,1.1,1.1,2002-06-21,1139,Terra,MODIS,95,6.2,314,58.7,D,0
39.4033,-9.0655,319.1,1,1,2002-06-21,1139,Terra,MODIS,34,6.2,302.1,9.7,D,0
40.4881,-7.2463,322.8,1.1,1.1,2002-06-21,1139,Terra,MODIS,63,6.2,307.4,9.9,D,0
40.4974,-7.2439,361.6,1.1,1.1,2002-06-21,1139,Terra,MODIS,100,6.2,313,91.8,D,0
41.352,-7.448,316.2,3.9,1.8,2002-06-22,1221,Terra,MODIS,65,6.2,304.5,39,D,0
37.9807,-8.8194,300.5,4.4,1.9,2002-06-22,2148,Terra,MODIS,29,6.2,288.2,47.1,N,0
38.0472,-7.7634,340.3,1,1,2002-06-23,1127,Terra,MODIS,86,6.2,313.4,28.5,D,0
38.0384,-7.7654,395.9,1,1,2002-06-23,1127,Terra,MODIS,100,6.2,317.1,214.7,D,0
38.0295,-7.7675,349.3,1,1,2002-06-23,1127,Terra,MODIS,93,6.2,309.2,46.3,D,0
38.0367,-7.7542,331.1,1,1,2002-06-23,1127,Terra,MODIS,75,6.2,308.5,15.5,D,0
38.0489,-7.7746,344.9,1,1,2002-06-23,1127,Terra,MODIS,90,6.2,313.7,36.8,D,0
38.5296,-8.8314,322,1,1,2002-06-23,1127,Terra,MODIS,41,6.2,307.9,7.5,D,0
38.0456,-7.7521,336.6,1,1,2002-06-23,1127,Terra,MODIS,82,6.2,312.3,23.1,D,0
38.04,-7.7766,349.6,1,1,2002-06-23,1127,Terra,MODIS,93,6.2,313.3,46.3,D,0
41.2146,-8.6975,318.5,1,1,2002-06-23,2232,Terra,MODIS,97,6.2,286.9,18.5,N,0
41.2075,-8.683,323,1,1,2002-06-23,2232,Terra,MODIS,100,6.2,287.6,23,N,0
41.2057,-8.695,310.4,1,1,2002-06-23,2232,Terra,MODIS,80,6.2,287.1,11.6,N,0
41.2165,-8.6854,331.9,1,1,2002-06-23,2232,Terra,MODIS,100,6.2,287.5,34.1,N,0
41.2401,-8.5921,300.3,1,1,2002-06-23,2232,Terra,MODIS,23,6.2,287.7,4.9,N,0
41.5034,-7.8847,300.1,1,1,2002-06-23,2232,Terra,MODIS,16,6.2,288.6,4.9,N,0
41.5052,-7.8728,301.2,1,1,2002-06-23,2232,Terra,MODIS,39,6.2,288,5.5,N,0
41.1345,-8.4953,315.9,1,1,2002-06-23,2232,Terra,MODIS,92,6.2,287.6,15.7,N,0
41.1363,-8.4833,309.8,1,1,2002-06-23,2232,Terra,MODIS,78,6.2,287.3,11.2,N,0
41.0982,-8.4914,303,1,1,2002-06-23,2232,Terra,MODIS,53,6.2,287,6.8,N,0
40.6821,-7.9632,328.3,2.6,1.5,2002-06-24,1209,Terra,MODIS,80,6.2,292.7,84.9,D,0
41.366,-7.4296,314,2.6,1.6,2002-06-24,1209,Terra,MODIS,49,6.2,294.8,24.8,D,0
40.6746,-7.9602,327.2,2.6,1.5,2002-06-24,1209,Terra,MODIS,79,6.2,291.7,79.3,D,0
41.9024,-8.7763,313.2,2.6,1.5,2002-06-24,2315,Terra,MODIS,87,6.2,288.6,54.3,N,0
41.9094,-8.7532,302.5,2.6,1.6,2002-06-24,2315,Terra,MODIS,49,6.2,287.8,26.3,N,0
41.9077,-8.7831,321.8,2.6,1.5,2002-06-24,2315,Terra,MODIS,100,6.2,288.9,85.1,N,0
41.0636,-8.4392,325.2,1.4,1.2,2002-06-25,1114,Terra,MODIS,0,6.2,301.4,24.8,D,0
41.0794,-8.4289,343.4,1.4,1.2,2002-06-25,1114,Terra,MODIS,68,6.2,303.3,67.6,D,0
41.0812,-8.4455,356.6,1.4,1.2,2002-06-25,1114,Terra,MODIS,85,6.2,301.4,112.2,D,0
41.0691,-8.4312,346.6,1.4,1.2,2002-06-25,1114,Terra,MODIS,0,6.2,303.5,76.7,D,0
37.9277,-7.9295,323.7,1.3,1.1,2002-06-28,1145,Terra,MODIS,57,6.2,309.4,10.9,D,0
37.9304,-7.9442,323.7,1.3,1.1,2002-06-28,1145,Terra,MODIS,58,6.2,310.1,11.3,D,0
38.0941,-7.8484,318.5,2.7,1.6,2002-06-29,1050,Terra,MODIS,55,6.2,301.7,31.4,D,0
38.0905,-7.8556,318.7,2.7,1.6,2002-06-29,1050,Terra,MODIS,59,6.2,301.7,34,D,0
41.044,-7.6309,355.1,1,1,2002-06-30,1132,Terra,MODIS,97,6.2,308.1,65.4,D,0
41.4767,-7.9206,344,1,1,2002-06-30,1132,Terra,MODIS,91,6.2,302.9,43.1,D,0
41.4784,-7.9324,320.6,1,1,2002-06-30,1132,Terra,MODIS,67,6.2,300.1,10.8,D,0
41.8027,-7.7491,317.7,1,1,2002-06-30,1132,Terra,MODIS,68,6.2,297.4,10.6,D,0
41.034,-7.6278,354.3,1,1,2002-06-30,1132,Terra,MODIS,97,6.2,304.7,63.7,D,0
39.7468,-8.6021,317.7,1,1,2002-06-30,1133,Terra,MODIS,48,6.2,297.4,10.4,D,0
39.7485,-8.6136,328.1,1,1,2002-06-30,1133,Terra,MODIS,76,6.2,298.8,21.2,D,0
41.7416,-7.7653,308.5,1,1,2002-06-30,2238,Terra,MODIS,75,6.2,283.2,12.2,N,0
41.389,-8.069,328.5,1,1,2002-06-30,2238,Terra,MODIS,100,6.2,286.1,29.9,N,0
41.3874,-8.081,301.5,1,1,2002-06-30,2238,Terra,MODIS,36,6.2,284.6,6.2,N,0
41.5913,-7.5775,313.2,1,1,2002-06-30,2238,Terra,MODIS,87,6.2,285.1,15.3,N,0
39.7451,-8.6195,317.1,1,1,2002-06-30,2238,Terra,MODIS,94,6.2,285.6,16.8,N,0
39.7468,-8.608,310.2,1,1,2002-06-30,2238,Terra,MODIS,80,6.2,285.7,11.5,N,0
39.7379,-8.6058,300.9,1,1,2002-06-30,2238,Terra,MODIS,35,6.2,286.4,6,N,0
41.7506,-7.7672,332.5,1,1,2002-06-30,2238,Terra,MODIS,100,6.2,285,35.9,N,0
41.7522,-7.7549,326.9,1,1,2002-06-30,2238,Terra,MODIS,100,6.2,283.4,28.7,N,0
40.4795,-7.2578,312.6,4.1,1.9,2002-07-01,1037,Terra,MODIS,38,6.2,293.9,44.3,D,0
40.4775,-7.2093,322.1,4,1.9,2002-07-01,1037,Terra,MODIS,77,6.2,294.7,103.8,D,0
40.4944,-7.2095,327.8,4,1.9,2002-07-01,1037,Terra,MODIS,82,6.2,296.6,148.4,D,0
40.4963,-7.2557,318.6,4.1,1.9,2002-07-01,1037,Terra,MODIS,49,6.2,297.9,79,D,0
40.4822,-7.2036,330,4,1.9,2002-07-01,1037,Terra,MODIS,84,6.2,295.6,175.3,D,0
40.4839,-7.2525,328.1,4.1,1.9,2002-07-01,1037,Terra,MODIS,82,6.2,295.1,162.5,D,0
40.4924,-7.2239,313.6,3.5,1.8,2002-07-01,1215,Terra,MODIS,62,6.2,297.3,38,D,0
40.561,-7.1855,313.1,3.5,1.8,2002-07-01,1215,Terra,MODIS,61,6.2,298,31.9,D,0
40.4581,-7.2003,321.1,3.6,1.8,2002-07-01,1215,Terra,MODIS,75,6.2,295.1,79.6,D,0
40.4732,-7.1935,346.7,3.6,1.8,2002-07-01,1215,Terra,MODIS,94,6.2,298.1,301.7,D,0
40.4833,-7.2332,379.9,3.5,1.8,2002-07-01,1215,Terra,MODIS,100,6.2,301.9,909.7,D,0
40.468,-7.239,344.8,3.5,1.8,2002-07-01,1215,Terra,MODIS,93,6.2,294.2,291.2,D,0
40.4671,-7.1912,341.2,3.6,1.8,2002-07-01,1215,Terra,MODIS,91,6.2,297.3,244.5,D,0
40.4774,-7.2307,401.1,3.5,1.8,2002-07-01,1215,Terra,MODIS,100,6.2,301.8,1581.6,D,0
41.235,-7.8233,332.4,1.1,1,2002-07-02,2226,Terra,MODIS,100,6.2,287.8,37.1,N,0
40.0935,-8.2224,308.9,1.1,1.1,2002-07-02,2226,Terra,MODIS,76,6.2,284.1,13.4,N,0
40.0957,-8.2091,324.1,1.1,1.1,2002-07-02,2226,Terra,MODIS,100,6.2,284.3,28.9,N,0
41.2369,-7.8111,321.6,1.1,1,2002-07-02,2226,Terra,MODIS,100,6.2,287.8,23.2,N,0
41.1443,-7.1031,301.7,1,1,2002-07-02,2226,Terra,MODIS,43,6.2,291,4.8,N,0
41.1917,-7.5182,319.5,1.5,1.2,2002-07-04,1108,Terra,MODIS,0,6.2,304.7,9.6,D,0
41.2066,-7.4643,315.4,3.7,1.8,2002-07-04,1246,Aqua,MODIS,44,6.2,301.8,34.8,D,0
41.1651,-7.6432,317.8,3.7,1.8,2002-07-04,1424,Aqua,MODIS,60,6.2,303.1,39.8,D,0
39.2532,-7.5902,327.7,3.6,1.8,2002-07-04,1424,Aqua,MODIS,75,6.2,308.2,78,D,0
39.2455,-7.5857,324.2,3.6,1.8,2002-07-04,1424,Aqua,MODIS,55,6.2,306.6,46.8,D,0
40.605,-7.0727,325,3.9,1.8,2002-07-04,1424,Aqua,MODIS,75,6.2,304.5,84.9,D,0
39.2619,-7.7533,322.5,3.5,1.8,2002-07-04,1424,Aqua,MODIS,61,6.2,307.1,39,D,0
39.2515,-7.631,326.6,3.6,1.8,2002-07-04,1424,Aqua,MODIS,73,6.2,309,72.3,D,0
40.5498,-7.2102,318,3.9,1.8,2002-07-04,1424,Aqua,MODIS,62,6.2,303.9,41,D,0
40.5967,-7.0317,320.9,4,1.9,2002-07-04,1424,Aqua,MODIS,67,6.2,304.8,50.4,D,0
40.5951,-7.0797,324.4,3.9,1.8,2002-07-04,1424,Aqua,MODIS,73,6.2,305.8,77.9,D,0
41.1666,-7.5993,317.5,3.7,1.8,2002-07-04,1424,Aqua,MODIS,49,6.2,301.4,34.3,D,0
40.6069,-7.0252,318.3,4,1.9,2002-07-04,1424,Aqua,MODIS,63,6.2,304.7,32.5,D,0
41.5677,-6.6445,327.3,1.6,1.2,2002-07-05,1151,Terra,MODIS,77,6.2,303.8,27,D,0
41.5569,-6.6485,324.4,1.6,1.2,2002-07-05,1151,Terra,MODIS,74,6.2,304.6,20.7,D,0
41.5625,-6.6535,342.4,1,1,2002-07-05,1329,Aqua,MODIS,89,6.2,312.5,31.5,D,0
41.166,-7.4871,325.3,1,1,2002-07-05,1329,Aqua,MODIS,66,6.2,308.2,9,D,0
41.175,-7.49,348.6,1,1,2002-07-05,1329,Aqua,MODIS,93,6.2,307.8,48.1,D,0
40.6795,-7.4472,329.9,1.1,1,2002-07-05,1329,Aqua,MODIS,74,6.2,307.9,15.3,D,0
41.712,-8.5865,312.6,1.1,1,2002-07-05,1329,Aqua,MODIS,56,6.2,296.3,7.9,D,0
41.5643,-6.6416,345.3,1,1,2002-07-05,1329,Aqua,MODIS,91,6.2,310.1,36.7,D,0
39.9861,-7.6598,351.5,1.1,1,2002-07-05,1329,Aqua,MODIS,95,6.2,311.2,59.7,D,0
41.7099,-8.5991,318.1,1.1,1,2002-07-05,1329,Aqua,MODIS,69,6.2,296.5,12.9,D,0
37.2111,-8.6155,304.8,1.3,1.1,2002-07-05,2255,Terra,MODIS,62,6.2,291.1,8.5,N,0
