latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.4435,-8.5053,300.6,1,1,2003-02-03,1344,Aqua,MODIS,40,6.2,289.6,4.3,D,0
37.9341,-8.464,300.5,1,1,2003-02-03,1344,Aqua,MODIS,37,6.2,289.9,3.7,D,0
37.9784,-8.821,312.5,1,1,2003-02-03,1344,Aqua,MODIS,73,6.2,289.9,11.6,D,0
40.3285,-6.9029,320.8,1,1,2003-02-05,1333,Aqua,MODIS,80,6.2,283.2,20.4,D,0
41.5995,-7.704,315.9,1,1,2003-02-05,1333,Aqua,MODIS,56,6.2,283.7,15.5,D,0
40.3269,-6.9145,302.4,1,1,2003-02-05,1333,Aqua,MODIS,52,6.2,281.4,6.4,D,0
38.3329,-8.7113,302.5,2,1.4,2003-02-06,1102,Terra,MODIS,52,6.2,286.6,15.3,D,0
38.1972,-8.698,301.2,1.1,1.1,2003-02-11,1120,Terra,MODIS,45,6.2,282.4,6,D,0
38.3324,-8.6983,305.2,1.1,1.1,2003-02-11,1120,Terra,MODIS,61,6.2,285.2,7.5,D,0
37.8667,-8.3749,300.9,1.1,1,2003-02-16,1139,Terra,MODIS,43,6.2,287.4,5.8,D,0
40.2668,-6.9622,322.8,1.3,1.1,2003-02-16,1314,Aqua,MODIS,82,6.2,281.6,34,D,0
39.4604,-8.263,303.9,1.6,1.2,2003-02-16,1314,Aqua,MODIS,54,6.2,290,12.3,D,0
40.264,-6.9776,338.9,1.3,1.1,2003-02-16,1314,Aqua,MODIS,91,6.2,285.3,65.9,D,0
40.9485,-7.8858,308.4,1.4,1.2,2003-02-16,1315,Aqua,MODIS,67,6.2,281.6,18.5,D,0
38.2441,-8.6944,306.4,1.1,1,2003-03-04,1138,Terra,MODIS,63,6.2,294.5,5.7,D,0
38.3776,-8.4922,302.3,1.3,1.1,2003-03-08,1114,Terra,MODIS,52,6.2,291.7,5.4,D,0
38.3943,-8.7009,307,2,1.4,2003-03-10,1102,Terra,MODIS,64,6.2,294.2,14.4,D,0
38.3523,-8.5037,307.9,2.5,1.5,2003-03-10,1415,Aqua,MODIS,61,6.2,294.8,18.3,D,0
38.3441,-8.4947,306.7,2.5,1.5,2003-03-10,1415,Aqua,MODIS,59,6.2,294.3,16.5,D,0
41.7747,-8.0966,326.8,1.1,1.1,2003-03-11,1144,Terra,MODIS,85,6.2,288.7,30.4,D,0
41.607,-7.977,302.1,1.1,1.1,2003-03-11,1144,Terra,MODIS,44,6.2,289.9,4.9,D,0
41.777,-8.1102,315.6,1.1,1.1,2003-03-11,1144,Terra,MODIS,76,6.2,287.5,17.2,D,0
41.0087,-7.8111,306.1,1.2,1.1,2003-03-11,1144,Terra,MODIS,63,6.2,291.3,7.8,D,0
38.0158,-8.7343,301.3,1.2,1.1,2003-03-11,1145,Terra,MODIS,43,6.2,287.5,4.8,D,0
41.0095,-7.8092,340.9,1.2,1.1,2003-03-11,1320,Aqua,MODIS,92,6.2,294,55.8,D,0
41.6004,-7.9937,305.7,1.2,1.1,2003-03-11,1320,Aqua,MODIS,62,6.2,274.3,10,D,0
41.6029,-7.9797,302.3,1.2,1.1,2003-03-11,1320,Aqua,MODIS,49,6.2,275,7.5,D,0
40.9692,-8.0949,305,1.2,1.1,2003-03-11,1320,Aqua,MODIS,41,6.2,288.3,7.3,D,0
41.007,-7.8233,321.5,1.2,1.1,2003-03-11,1320,Aqua,MODIS,81,6.2,294.5,22.5,D,0
38.3277,-8.7355,318.9,1,1,2003-03-13,1132,Terra,MODIS,78,6.2,295.1,14.1,D,0
38.326,-8.7242,314,1,1,2003-03-13,1132,Terra,MODIS,73,6.2,292.9,9.7,D,0
38.3192,-8.679,310.6,1,1,2003-03-13,1132,Terra,MODIS,62,6.2,296.9,5.6,D,0
40.946,-7.699,304.9,1.1,1,2003-03-15,1119,Terra,MODIS,60,6.2,281.9,8.5,D,0
38.1463,-8.4106,317.6,1.1,1,2003-03-15,1120,Terra,MODIS,78,6.2,280.7,18.7,D,0
38.1448,-8.3982,302,1.1,1,2003-03-15,1120,Terra,MODIS,39,6.2,279.4,6,D,0
41.8103,-8.0545,302.1,1.9,1.4,2003-03-16,1202,Terra,MODIS,45,6.2,285.9,12.5,D,0
41.8047,-8.0582,302.9,1,1,2003-03-16,1338,Aqua,MODIS,54,6.2,284.8,4.7,D,0
41.7795,-8.0464,317.1,1,1,2003-03-16,1338,Aqua,MODIS,53,6.2,290.5,13.3,D,0
41.4549,-7.7194,311.5,1,1,2003-03-16,1338,Aqua,MODIS,71,6.2,283.8,10.8,D,0
41.7884,-8.0487,323,1,1,2003-03-16,1338,Aqua,MODIS,65,6.2,287.9,19.2,D,0
41.7069,-7.0513,308.7,1.1,1,2003-03-16,1338,Aqua,MODIS,68,6.2,278.1,8.9,D,0
42.0521,-8.2137,301.2,1.7,1.3,2003-03-17,1107,Terra,MODIS,45,6.2,282,13,D,0
41.3345,-7.8262,307.2,1.6,1.2,2003-03-17,1107,Terra,MODIS,47,6.2,274.1,15.5,D,0
41.335,-7.8197,304.9,1.6,1.2,2003-03-17,1107,Terra,MODIS,54,6.2,275.1,14.2,D,0
42.1434,-8.2218,304.5,1.7,1.3,2003-03-17,1107,Terra,MODIS,59,6.2,287.4,13.9,D,0
41.7012,-7.8859,310.1,3.6,1.8,2003-03-17,1421,Aqua,MODIS,27,6.2,280.1,67.3,D,0
41.6907,-8.5542,317,1.3,1.1,2003-03-18,1150,Terra,MODIS,77,6.2,289.7,19.8,D,0
42.022,-8.1552,301.3,1.3,1.1,2003-03-18,1150,Terra,MODIS,46,6.2,289.5,6.1,D,0
42.0249,-8.171,301.3,1.3,1.1,2003-03-18,1150,Terra,MODIS,46,6.2,290,6,D,0
41.6879,-8.5391,327,1.3,1.1,2003-03-18,1150,Terra,MODIS,85,6.2,291.6,34.1,D,0
41.8352,-8.5498,301,1.3,1.1,2003-03-18,1150,Terra,MODIS,43,6.2,289.6,4.8,D,0
38.3414,-8.7349,308,1.3,1.1,2003-03-18,1325,Aqua,MODIS,66,6.2,293.3,8,D,0
41.8549,-7.2854,318.8,1,1,2003-03-18,1326,Aqua,MODIS,78,6.2,293.5,16.2,D,0
41.6882,-8.5373,321.9,1.1,1,2003-03-18,1326,Aqua,MODIS,81,6.2,293.9,20.9,D,0
41.686,-8.5501,314.8,1.1,1,2003-03-18,1326,Aqua,MODIS,75,6.2,293.7,13.4,D,0
41.3031,-8.727,303.8,1.1,1.1,2003-03-18,1326,Aqua,MODIS,0,6.2,290.8,4.2,D,0
41.296,-8.3352,308.1,1.1,1,2003-03-18,1326,Aqua,MODIS,64,6.2,291.6,6.3,D,0
41.8904,-6.9932,307.2,1,1,2003-03-18,1326,Aqua,MODIS,63,6.2,290.9,6.8,D,0
41.8923,-6.9812,303.7,1,1,2003-03-18,1326,Aqua,MODIS,53,6.2,290.4,4.6,D,0
41.8729,-6.9263,306.9,1,1,2003-03-18,1326,Aqua,MODIS,62,6.2,293.2,5.8,D,0
41.9539,-8.2889,301.8,1.1,1,2003-03-18,1326,Aqua,MODIS,49,6.2,290.3,4.2,D,0
41.9592,-6.7807,302.7,1,1,2003-03-18,1326,Aqua,MODIS,30,6.2,289.8,3.7,D,0
41.8695,-6.8879,309.2,1,1,2003-03-18,1326,Aqua,MODIS,67,6.2,293.1,7.5,D,0
42.0101,-8.1677,321.7,1.1,1,2003-03-18,1326,Aqua,MODIS,79,6.2,293.3,18.5,D,0
42.0193,-8.17,322.2,1.1,1,2003-03-18,1326,Aqua,MODIS,81,6.2,294.5,19.4,D,0
42.0249,-8.4151,308,1.5,1.2,2003-03-18,2256,Terra,MODIS,73,6.2,279.1,21.9,N,0
42.0231,-8.4337,320.9,1.5,1.2,2003-03-18,2256,Terra,MODIS,100,6.2,278.8,40.3,N,0
38.8822,-8.8119,302.4,2.5,1.5,2003-03-19,1055,Terra,MODIS,52,6.2,288.6,16,D,0
38.24,-8.6954,308.6,1.9,1.3,2003-03-19,1408,Aqua,MODIS,52,6.2,292,15.4,D,0
41.839,-8.7295,302.3,2.1,1.4,2003-03-19,1409,Aqua,MODIS,38,6.2,291.7,10.3,D,0
41.4789,-7.9652,307.1,2.3,1.5,2003-03-19,1409,Aqua,MODIS,63,6.2,293.5,19.1,D,0
41.4807,-7.9372,316,2.3,1.5,2003-03-19,1409,Aqua,MODIS,76,6.2,293.8,41.6,D,0
41.4548,-6.9367,307.2,2.6,1.6,2003-03-19,1409,Aqua,MODIS,63,6.2,291.1,26.7,D,0
41.5501,-7.7023,303.6,2.4,1.5,2003-03-19,1409,Aqua,MODIS,53,6.2,288.3,16.8,D,0
41.6575,-7.7842,305.3,2.3,1.5,2003-03-19,1409,Aqua,MODIS,61,6.2,291.7,18.2,D,0
41.4295,-7.7717,319.8,2.3,1.5,2003-03-19,1409,Aqua,MODIS,79,6.2,289.7,56.7,D,0
41.4313,-7.7444,306.9,2.3,1.5,2003-03-19,1409,Aqua,MODIS,62,6.2,290.1,21.2,D,0
41.836,-8.2054,302.5,2.2,1.4,2003-03-19,1409,Aqua,MODIS,50,6.2,290.9,11.2,D,0
40.7128,-8.4178,304.7,2.1,1.4,2003-03-19,1409,Aqua,MODIS,58,6.2,290.7,13.9,D,0
40.7124,-8.4223,306.6,2.1,1.4,2003-03-19,1409,Aqua,MODIS,64,6.2,290.8,18.6,D,0
41.657,-6.7246,304.8,1.1,1.1,2003-03-20,1137,Terra,MODIS,58,6.2,291.8,6.2,D,0
41.663,-6.7303,307.3,1.1,1.1,2003-03-20,1137,Terra,MODIS,64,6.2,292.3,7.7,D,0
41.9642,-8.4357,307.8,1,1,2003-03-20,1137,Terra,MODIS,64,6.2,293.5,6.2,D,0
41.9661,-8.4477,307.6,1,1,2003-03-20,1137,Terra,MODIS,63,6.2,292.8,6.4,D,0
41.9007,-8.3842,307.7,1,1,2003-03-20,1137,Terra,MODIS,65,6.2,294.9,6.1,D,0
41.895,-8.3483,305.3,1,1,2003-03-20,1137,Terra,MODIS,60,6.2,295.1,4.5,D,0
41.3075,-7.5855,307.4,1.1,1,2003-03-20,1138,Terra,MODIS,62,6.2,295.9,6.4,D,0
41.3054,-7.5725,306.4,1.1,1,2003-03-20,1138,Terra,MODIS,61,6.2,295.6,5.3,D,0
41.7194,-8.2337,304.2,1,1,2003-03-20,1138,Terra,MODIS,28,6.2,293.3,4.4,D,0
38.348,-8.734,315,1.1,1,2003-03-20,1138,Terra,MODIS,75,6.2,294.6,12.1,D,0
38.2413,-8.7063,309.4,1.1,1,2003-03-20,1138,Terra,MODIS,69,6.2,295.6,7.6,D,0
38.1531,-8.7352,308.5,1.1,1,2003-03-20,1138,Terra,MODIS,67,6.2,294.3,7.8,D,0
38.4446,-8.6405,302.4,1.1,1,2003-03-20,1138,Terra,MODIS,52,6.2,292,4.2,D,0
38.2208,-8.5239,303.9,1.1,1,2003-03-20,1138,Terra,MODIS,57,6.2,292.1,5.1,D,0
41.7246,-8.2124,317.7,1,1,2003-03-20,1138,Terra,MODIS,78,6.2,293.2,14,D,0
41.7266,-8.2248,342.3,1,1,2003-03-20,1138,Terra,MODIS,93,6.2,294.5,47.2,D,0
41.7174,-8.2211,316.3,1,1,2003-03-20,1138,Terra,MODIS,76,6.2,295.4,13.5,D,0
39.7198,-8.3355,307.5,1.6,1.3,2003-03-20,1313,Aqua,MODIS,64,6.2,292.8,13.9,D,0
39.7235,-8.3168,303.6,1.6,1.3,2003-03-20,1313,Aqua,MODIS,53,6.2,292.2,9.4,D,0
41.8869,-8.5788,333.4,1.5,1.2,2003-03-20,1314,Aqua,MODIS,88,6.2,294.1,58.1,D,0
41.7223,-8.2308,315.7,1.4,1.2,2003-03-20,1314,Aqua,MODIS,75,6.2,294.1,20.7,D,0
41.5675,-6.5457,303.9,1.2,1.1,2003-03-20,1314,Aqua,MODIS,51,6.2,293.4,5.2,D,0
41.0201,-8.157,303.9,1.5,1.2,2003-03-20,1314,Aqua,MODIS,54,6.2,293.3,8.1,D,0
41.9027,-8.3816,305.4,1.5,1.2,2003-03-20,1314,Aqua,MODIS,60,6.2,294.9,7.7,D,0
41.9544,-7.1648,304.5,1.3,1.1,2003-03-20,1314,Aqua,MODIS,50,6.2,294,5,D,0
41.4984,-7.7258,307.3,1.4,1.2,2003-03-20,1314,Aqua,MODIS,51,6.2,293.4,9.3,D,0
41.4954,-7.7422,310.8,1.4,1.2,2003-03-20,1314,Aqua,MODIS,69,6.2,292.8,13,D,0
41.4935,-7.7293,313.1,1.4,1.2,2003-03-20,1314,Aqua,MODIS,72,6.2,293.3,16,D,0
41.9723,-8.4465,315.2,1.5,1.2,2003-03-20,1314,Aqua,MODIS,75,6.2,292.6,20.7,D,0
41.6587,-6.7325,305.7,1.2,1.1,2003-03-20,1314,Aqua,MODIS,58,6.2,293.9,6.8,D,0
41.8834,-8.5968,342.8,1.5,1.2,2003-03-20,1314,Aqua,MODIS,93,6.2,294.3,85.2,D,0
41.5649,-6.5605,304.4,1.2,1.1,2003-03-20,1314,Aqua,MODIS,53,6.2,293,5.6,D,0
41.8853,-8.6034,328.2,1.5,1.2,2003-03-20,1314,Aqua,MODIS,85,6.2,293.9,45.7,D,0
41.8889,-8.5853,339.3,1.5,1.2,2003-03-20,1314,Aqua,MODIS,91,6.2,294.7,74.1,D,0
40.8516,-8.0972,305.1,3.7,1.8,2003-03-21,1042,Terra,MODIS,61,6.2,290.6,42,D,0
40.8607,-8.1014,301.7,3.7,1.8,2003-03-21,1043,Terra,MODIS,48,6.2,290.5,27.7,D,0
40.2563,-7.8805,306.7,1.5,1.2,2003-03-21,1356,Aqua,MODIS,59,6.2,292.6,10,D,0
38.6155,-8.6496,316,1.3,1.1,2003-03-21,1356,Aqua,MODIS,75,6.2,296.3,15.2,D,0
40.8497,-8.095,311.9,1.5,1.2,2003-03-21,1356,Aqua,MODIS,69,6.2,296.3,15.2,D,0
40.258,-7.8631,323.3,1.5,1.2,2003-03-21,1356,Aqua,MODIS,81,6.2,294.9,35.3,D,0
41.3687,-8.1475,309.3,1.5,1.2,2003-03-21,1357,Aqua,MODIS,62,6.2,295.1,11,D,0
41.5767,-8.1046,312.9,1.5,1.2,2003-03-21,1357,Aqua,MODIS,70,6.2,295.9,16.4,D,0
41.575,-8.1221,309.3,1.5,1.2,2003-03-21,1357,Aqua,MODIS,63,6.2,295.3,11.6,D,0
41.9986,-8.5648,305.1,1.4,1.2,2003-03-21,1357,Aqua,MODIS,54,6.2,294.7,6.6,D,0
41.8062,-8.2228,304.6,1.5,1.2,2003-03-21,1357,Aqua,MODIS,35,6.2,292.8,5.4,D,0
41.8147,-7.9792,306.1,1.5,1.2,2003-03-21,1357,Aqua,MODIS,51,6.2,295.6,7.3,D,0
41.9875,-8.1863,306.8,1.5,1.2,2003-03-21,1357,Aqua,MODIS,58,6.2,295.8,7.3,D,0
41.9906,-8.1944,307.9,1.5,1.2,2003-03-21,1357,Aqua,MODIS,62,6.2,295.3,9,D,0
38.6344,-8.9824,320.6,1,1,2003-03-22,1126,Terra,MODIS,79,6.2,293.5,15.5,D,0
38.6329,-8.9706,326.3,1,1,2003-03-22,1126,Terra,MODIS,84,6.2,293.1,21.9,D,0
40.913,-8.4001,307.7,1,1,2003-03-22,1126,Terra,MODIS,57,6.2,287.5,7.3,D,0
39.3055,-9.2661,311.8,1.1,1,2003-03-22,1126,Terra,MODIS,71,6.2,283.7,11,D,0
42.1171,-8.2122,314,1,1,2003-03-22,2231,Terra,MODIS,88,6.2,277.8,16.9,N,0
41.7667,-8.2664,314.6,1,1,2003-03-22,2231,Terra,MODIS,90,6.2,277.6,17.2,N,0
38.5067,-7.612,307.9,1.2,1.1,2003-03-24,1114,Terra,MODIS,62,6.2,292.2,6.1,D,0
38.3468,-8.7366,310.9,1.1,1,2003-03-25,1331,Aqua,MODIS,28,6.2,291.4,8.5,D,0
38.3707,-8.7477,313.1,1.1,1.1,2003-03-31,1120,Terra,MODIS,73,6.2,294.2,10.3,D,0
38.3904,-8.7454,312.9,1.4,1.2,2003-04-03,1151,Terra,MODIS,60,6.2,301.2,9.8,D,0
39.2322,-7.6813,309.1,1.1,1,2003-04-03,1326,Aqua,MODIS,62,6.2,296.1,7,D,0
38.6151,-7.3862,307.6,1.1,1,2003-04-03,1326,Aqua,MODIS,45,6.2,297.3,5,D,0
41.0826,-7.7266,305,1.1,1,2003-04-03,1326,Aqua,MODIS,60,6.2,292.5,4.2,D,0
38.6897,-8.4828,313.6,1.2,1.1,2003-04-03,1326,Aqua,MODIS,69,6.2,298.6,10.6,D,0
41.0846,-7.7144,310.2,1.1,1,2003-04-03,1326,Aqua,MODIS,70,6.2,292.8,7.9,D,0
38.2442,-8.6949,306.4,2.5,1.5,2003-04-04,1056,Terra,MODIS,62,6.2,293.9,18.8,D,0
38.2351,-8.6748,302.9,2.4,1.5,2003-04-04,1056,Terra,MODIS,49,6.2,292.7,12.6,D,0
38.2371,-8.7029,304.6,2.5,1.5,2003-04-04,1056,Terra,MODIS,59,6.2,293.8,16.5,D,0
38.2391,-8.6933,318.7,1.9,1.4,2003-04-04,1408,Aqua,MODIS,77,6.2,299.7,30.2,D,0
40.9136,-7.6287,302.3,2.4,1.5,2003-04-04,1409,Aqua,MODIS,44,6.2,289.8,11.6,D,0
41.4742,-8.2124,305.7,2.2,1.5,2003-04-04,1409,Aqua,MODIS,61,6.2,293.7,14.2,D,0
41.4739,-8.2308,308.8,2.2,1.4,2003-04-04,1409,Aqua,MODIS,68,6.2,293.9,20.8,D,0
41.4725,-8.2379,304.1,2.2,1.4,2003-04-04,1409,Aqua,MODIS,44,6.2,293.4,10.4,D,0
38.6227,-7.396,312.5,2.3,1.5,2003-04-04,1409,Aqua,MODIS,60,6.2,295.3,32.2,D,0
40.9075,-7.633,304.8,2.4,1.5,2003-04-04,1409,Aqua,MODIS,60,6.2,290.2,17.8,D,0
40.988,-8.1141,329.7,1.6,1.2,2003-04-05,0209,Aqua,MODIS,100,6.2,281.5,65.1,N,0
40.99,-8.1352,302.2,1.6,1.2,2003-04-05,0209,Aqua,MODIS,47,6.2,281.6,16.8,N,0
41.7263,-7.0333,306.5,1.1,1,2003-04-05,1137,Terra,MODIS,50,6.2,292.9,6.4,D,0
41.717,-7.0358,308.2,1.1,1,2003-04-05,1137,Terra,MODIS,66,6.2,293.1,7.8,D,0
42.0438,-8.1841,304.8,1,1,2003-04-05,1137,Terra,MODIS,52,6.2,292.3,4.2,D,0
41.947,-7.0303,310.7,1.1,1,2003-04-05,1137,Terra,MODIS,70,6.2,289.7,11,D,0
41.6704,-7.9959,304,1,1,2003-04-05,1138,Terra,MODIS,54,6.2,291.1,5.6,D,0
38.9709,-9.0428,304.9,1,1,2003-04-05,1138,Terra,MODIS,52,6.2,293.6,3.9,D,0
38.901,-8.448,304.1,1.1,1,2003-04-05,1138,Terra,MODIS,34,6.2,294,3.4,D,0
38.9385,-8.0608,306.3,1.1,1,2003-04-05,1138,Terra,MODIS,51,6.2,294.4,5.9,D,0
41.6684,-7.9836,304.1,1,1,2003-04-05,1138,Terra,MODIS,50,6.2,289.1,5.7,D,0
41.3622,-6.5953,300.2,1.1,1.1,2003-04-05,1138,Terra,MODIS,33,6.2,289.2,4.2,D,0
41.463,-7.7382,307.9,1.4,1.2,2003-04-05,1314,Aqua,MODIS,64,6.2,289.2,11.7,D,0
41.46,-7.7544,306.1,1.4,1.2,2003-04-05,1314,Aqua,MODIS,60,6.2,289.5,9.9,D,0
41.4006,-7.7839,304.9,1.4,1.2,2003-04-05,1314,Aqua,MODIS,56,6.2,287.7,9.8,D,0
41.5979,-6.4761,307.4,1.2,1.1,2003-04-05,1314,Aqua,MODIS,62,6.2,293.8,7.6,D,0
41.9677,-6.7909,334.7,3.2,1.7,2003-04-06,1042,Terra,MODIS,89,6.2,291.6,185,D,0
41.9654,-6.7852,332,3.2,1.7,2003-04-06,1042,Terra,MODIS,87,6.2,291,163.1,D,0
41.9672,-6.8247,309.6,3.2,1.7,2003-04-06,1042,Terra,MODIS,67,6.2,291,43.9,D,0
41.9607,-6.7835,309.3,4.1,1.9,2003-04-06,1220,Terra,MODIS,68,6.2,292.1,62.8,D,0
41.8496,-6.5891,307.5,1.9,1.3,2003-04-06,1357,Aqua,MODIS,55,6.2,296.2,10.8,D,0
41.4037,-7.7787,309.4,1.6,1.2,2003-04-06,1357,Aqua,MODIS,46,6.2,294.1,10.7,D,0
41.9463,-6.7905,314.7,1.8,1.3,2003-04-06,1357,Aqua,MODIS,44,6.2,296.1,19.8,D,0
41.9533,-6.7991,320.9,1.8,1.3,2003-04-06,1357,Aqua,MODIS,78,6.2,295.7,35.1,D,0
41.4035,-7.7843,312.1,1.6,1.2,2003-04-06,1357,Aqua,MODIS,64,6.2,294.2,15.8,D,0
41.402,-7.7972,310.3,1.6,1.2,2003-04-06,1357,Aqua,MODIS,54,6.2,293.9,11.9,D,0
41.955,-6.7772,316,1.8,1.3,2003-04-06,1357,Aqua,MODIS,72,6.2,295.6,24.4,D,0
41.7215,-7.908,331.7,1.6,1.2,2003-04-06,1357,Aqua,MODIS,86,6.2,299.3,52.9,D,0
41.8005,-8.0245,308.9,1.5,1.2,2003-04-06,1357,Aqua,MODIS,56,6.2,297.3,8.6,D,0
41.4599,-7.8998,321.6,1.5,1.2,2003-04-06,1357,Aqua,MODIS,77,6.2,300.4,27,D,0
41.4488,-7.8993,345.4,1.5,1.2,2003-04-06,1357,Aqua,MODIS,93,6.2,298.9,90.8,D,0
41.6515,-6.5013,315.8,1.9,1.3,2003-04-06,1357,Aqua,MODIS,72,6.2,296.4,26,D,0
41.6533,-6.4792,309.1,1.9,1.3,2003-04-06,1357,Aqua,MODIS,59,6.2,295.7,13.7,D,0
41.9684,-8.287,308.9,1.5,1.2,2003-04-06,1357,Aqua,MODIS,56,6.2,296.7,8.5,D,0
41.946,-7.0326,331.9,1.8,1.3,2003-04-06,1357,Aqua,MODIS,86,6.2,298.1,64.3,D,0
41.6769,-7.8968,335,2.4,1.5,2003-04-07,0156,Aqua,MODIS,100,6.2,282.2,143,N,0
41.6658,-7.8748,327.6,2.4,1.5,2003-04-07,0156,Aqua,MODIS,100,6.2,281.1,106.7,N,0
41.6678,-7.9037,325.2,2.4,1.5,2003-04-07,0156,Aqua,MODIS,100,6.2,280.8,97.2,N,0
41.6749,-7.8669,319.4,2.4,1.5,2003-04-07,0156,Aqua,MODIS,99,6.2,281.2,76.1,N,0
41.8061,-6.6036,308.3,1,1,2003-04-07,1125,Terra,MODIS,57,6.2,296.7,4.9,D,0
40.8706,-8.3564,323.3,1,1,2003-04-07,1125,Terra,MODIS,80,6.2,296.2,18.4,D,0
40.8689,-8.344,346.6,1,1,2003-04-07,1125,Terra,MODIS,94,6.2,298.4,55.2,D,0
41.8933,-6.8215,314.9,1,1,2003-04-07,1125,Terra,MODIS,71,6.2,297.2,9.7,D,0
41.8916,-6.8095,310.2,1,1,2003-04-07,1125,Terra,MODIS,62,6.2,297.2,6.1,D,0
38.3907,-8.7436,318.2,1,1,2003-04-07,1126,Terra,MODIS,66,6.2,305.6,8,D,0
38.6958,-8.4849,313,1,1,2003-04-07,1126,Terra,MODIS,64,6.2,301.8,6.2,D,0
41.8045,-6.6101,325.3,1.7,1.3,2003-04-07,1302,Aqua,MODIS,81,6.2,297.8,40.1,D,0
41.8015,-6.6139,323.5,1.7,1.3,2003-04-07,1302,Aqua,MODIS,80,6.2,298.2,37.8,D,0
41.8784,-6.9311,308.6,1.8,1.3,2003-04-07,1302,Aqua,MODIS,56,6.2,297.7,10.8,D,0
42.0296,-8.1805,310.7,2,1.4,2003-04-07,1302,Aqua,MODIS,63,6.2,296.7,18.5,D,0
42.0283,-8.1757,307,2,1.4,2003-04-07,1302,Aqua,MODIS,41,6.2,296.9,11.4,D,0
41.3769,-8.1247,313.4,1,1,2003-04-08,0239,Aqua,MODIS,87,6.2,283.5,16.2,N,0
41.1185,-8.2029,313.8,1.1,1,2003-04-08,1345,Aqua,MODIS,64,6.2,299.7,7.1,D,0
41.4823,-8.2283,319.9,1.1,1,2003-04-08,1345,Aqua,MODIS,75,6.2,298.8,15,D,0
41.8501,-7.7016,308.4,1.1,1.1,2003-04-08,1345,Aqua,MODIS,51,6.2,297.3,5.2,D,0
41.3393,-8.1316,332.6,1.1,1,2003-04-08,1345,Aqua,MODIS,86,6.2,300.2,31,D,0
41.3409,-8.1186,347.3,1.1,1,2003-04-08,1345,Aqua,MODIS,94,6.2,298.4,59.4,D,0
41.4637,-8.3028,311.9,1.1,1,2003-04-08,1345,Aqua,MODIS,61,6.2,299.4,6,D,0
41.4839,-8.2156,324.2,1.1,1,2003-04-08,1345,Aqua,MODIS,79,6.2,297.5,20,D,0
41.6829,-8.6858,312.6,1.1,1,2003-04-08,1345,Aqua,MODIS,64,6.2,294.8,8.6,D,0
40.7002,-8.461,314.5,1.1,1,2003-04-08,1345,Aqua,MODIS,66,6.2,299.5,8.7,D,0
40.7018,-8.4486,331.2,1.1,1,2003-04-08,1345,Aqua,MODIS,85,6.2,299.2,28.6,D,0
41.7845,-6.8488,313.2,1.2,1.1,2003-04-08,1345,Aqua,MODIS,65,6.2,296.4,10.3,D,0
41.9235,-6.6114,304.4,1.2,1.1,2003-04-09,1113,Terra,MODIS,52,6.2,293.1,4.7,D,0
41.9274,-6.6182,308.1,1.2,1.1,2003-04-09,1113,Terra,MODIS,63,6.2,294,7.3,D,0
