latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,pdDistrict
41.2953,-7.8306,301.8,1.1,1.1,2009-02-19,1353,Aqua,MODIS,39,6.2,288.4,5.2,D,0,Norte
41.0516,-7.8974,301.9,1.1,1.1,2009-02-19,1353,Aqua,MODIS,50,6.2,288.6,5.8,D,0,Norte
41.8732,-8.3179,311.6,1.1,1.0,2009-02-19,1353,Aqua,MODIS,72,6.2,288.4,11.9,D,0,Norte
40.4761,-7.3379,303.0,1.2,1.1,2009-02-19,1353,Aqua,MODIS,54,6.2,289.5,5.8,D,0,Centro
41.8818,-6.8714,318.5,1.3,1.1,2009-02-19,1353,Aqua,MODIS,79,6.2,289.7,22.7,D,0,Norte
41.706,-8.2353,301.0,1.1,1.0,2009-02-19,1353,Aqua,MODIS,39,6.2,289.2,4.5,D,0,Norte
41.4848,-7.8008,300.9,4.5,2.0,2009-02-19,2136,Terra,MODIS,36,6.2,277.8,75.1,N,0,Norte
41.3399,-7.8566,313.0,2.9,1.6,2009-02-19,2314,Terra,MODIS,86,6.2,277.9,75.7,N,0,Norte
41.3388,-7.8514,306.4,2.9,1.6,2009-02-19,2314,Terra,MODIS,68,6.2,276.9,53.7,N,0,Norte
41.3373,-7.8795,301.0,2.9,1.6,2009-02-19,2314,Terra,MODIS,36,6.2,279.5,37.6,N,0,Norte
41.0052,-8.0719,303.8,1.3,1.1,2009-02-20,1113,Terra,MODIS,57,6.2,287.1,9.4,D,0,Norte
41.5195,-8.0543,312.8,1.3,1.1,2009-02-20,1113,Terra,MODIS,73,6.2,287.0,18.5,D,0,Norte
41.5092,-8.0566,303.2,1.3,1.1,2009-02-20,1113,Terra,MODIS,44,6.2,285.6,8.2,D,0,Norte
41.3572,-7.8557,320.8,1.3,1.1,2009-02-20,1113,Terra,MODIS,80,6.2,283.0,29.2,D,0,Norte
41.347,-7.8566,310.9,1.3,1.1,2009-02-20,1113,Terra,MODIS,70,6.2,284.1,16.3,D,0,Norte
41.9084,-6.8103,313.2,1.2,1.1,2009-02-20,1113,Terra,MODIS,64,6.2,285.4,17.7,D,0,Norte
41.9117,-6.8182,318.7,1.2,1.1,2009-02-20,1113,Terra,MODIS,79,6.2,285.8,22.2,D,0,Norte
41.9101,-6.8244,305.2,1.2,1.1,2009-02-20,1113,Terra,MODIS,46,6.2,285.5,10.3,D,0,Norte
41.2722,-7.4569,300.5,1.2,1.1,2009-02-20,1113,Terra,MODIS,37,6.2,285.6,6.6,D,0,Norte
41.9746,-8.2535,300.0,1.4,1.2,2009-02-20,1113,Terra,MODIS,7,6.2,287.6,6.3,D,0,Norte
40.1068,-8.1125,320.1,1.3,1.1,2009-02-20,1114,Terra,MODIS,80,6.2,286.6,28.9,D,0,Centro
40.1084,-8.1271,302.9,1.3,1.1,2009-02-20,1114,Terra,MODIS,54,6.2,285.4,10.1,D,0,Centro
40.5004,-7.4648,302.0,1.2,1.1,2009-02-20,1114,Terra,MODIS,50,6.2,290.7,7.7,D,0,Centro
39.6761,-8.2545,328.7,1.3,1.1,2009-02-20,1114,Terra,MODIS,65,6.2,287.8,41.9,D,0,Centro
41.3481,-7.8703,303.5,3.0,1.7,2009-02-20,1258,Aqua,MODIS,56,6.2,284.3,33.1,D,0,Norte
41.9068,-6.8342,302.0,2.5,1.5,2009-02-20,1258,Aqua,MODIS,50,6.2,286.4,21.9,D,0,Norte
41.9007,-6.8245,304.4,2.5,1.5,2009-02-20,1258,Aqua,MODIS,59,6.2,286.6,28.2,D,0,Norte
41.1199,-8.1481,301.9,3.2,1.7,2009-02-20,1258,Aqua,MODIS,49,6.2,285.9,30.7,D,0,Norte
40.4962,-7.4671,305.2,3.0,1.7,2009-02-20,1258,Aqua,MODIS,61,6.2,287.5,38.9,D,0,Centro
40.497,-7.4629,303.6,3.0,1.7,2009-02-20,1258,Aqua,MODIS,56,6.2,287.4,35.9,D,0,Centro
41.6495,-8.4367,300.0,3.2,1.7,2009-02-20,1258,Aqua,MODIS,20,6.2,289.5,20.4,D,0,Norte
41.3491,-7.8648,303.3,3.0,1.7,2009-02-20,1258,Aqua,MODIS,55,6.2,284.2,34.4,D,0,Norte
41.9198,-8.4946,302.1,1.2,1.1,2009-02-20,2219,Terra,MODIS,47,6.2,270.3,13.1,N,0,Norte
41.7126,-8.2562,303.1,1.2,1.1,2009-02-20,2219,Terra,MODIS,53,6.2,271.5,13.0,N,0,Norte
41.9223,-8.4808,327.3,1.2,1.1,2009-02-20,2219,Terra,MODIS,100,6.2,272.8,41.5,N,0,Norte
41.7333,-7.9661,309.3,1.2,1.1,2009-02-20,2219,Terra,MODIS,77,6.2,275.9,17.5,N,0,Norte
41.7204,-8.3428,309.9,1.5,1.2,2009-02-21,1156,Terra,MODIS,69,6.2,288.9,18.3,D,0,Norte
41.6526,-7.781,302.2,1.6,1.3,2009-02-21,1156,Terra,MODIS,51,6.2,283.5,11.1,D,0,Norte
38.2311,-8.6809,302.6,1.8,1.3,2009-02-21,1157,Terra,MODIS,49,6.2,291.1,8.1,D,0,Other
39.3134,-9.2797,325.7,1.5,1.2,2009-02-21,1157,Terra,MODIS,84,6.2,289.5,44.6,D,0,Other
40.9475,-8.0359,308.7,1.0,1.0,2009-02-21,1340,Aqua,MODIS,67,6.2,291.1,8.9,D,0,Centro
40.2411,-7.2432,302.5,1.0,1.0,2009-02-21,1340,Aqua,MODIS,42,6.2,289.9,4.3,D,0,Centro
41.7002,-8.2614,315.6,1.0,1.0,2009-02-21,1341,Aqua,MODIS,76,6.2,286.2,14.1,D,0,Norte
41.7282,-7.5681,312.0,1.0,1.0,2009-02-21,1341,Aqua,MODIS,72,6.2,290.3,10.8,D,0,Norte
41.6985,-8.2733,317.3,1.0,1.0,2009-02-21,1341,Aqua,MODIS,77,6.2,285.1,15.6,D,0,Norte
41.6585,-7.7887,306.4,1.0,1.0,2009-02-21,1341,Aqua,MODIS,58,6.2,284.2,7.2,D,0,Norte
41.8067,-7.9138,314.6,1.0,1.0,2009-02-21,1341,Aqua,MODIS,75,6.2,287.3,13.2,D,0,Norte
42.0542,-8.1836,309.1,1.0,1.0,2009-02-21,1341,Aqua,MODIS,68,6.2,287.3,9.5,D,0,Other
42.0525,-8.1956,305.7,1.0,1.0,2009-02-21,1341,Aqua,MODIS,62,6.2,289.1,7.3,D,0,Other
41.5849,-8.101,307.6,1.0,1.0,2009-02-21,1341,Aqua,MODIS,62,6.2,288.1,7.8,D,0,Norte
41.5867,-8.0891,302.9,1.0,1.0,2009-02-21,1341,Aqua,MODIS,51,6.2,284.5,4.9,D,0,Norte
41.5969,-7.8951,318.5,1.0,1.0,2009-02-21,1341,Aqua,MODIS,74,6.2,282.0,16.8,D,0,Norte
41.805,-7.9257,302.6,1.0,1.0,2009-02-21,1341,Aqua,MODIS,53,6.2,286.5,5.0,D,0,Norte
41.8381,-7.8515,300.3,1.9,1.4,2009-02-22,1101,Terra,MODIS,33,6.2,287.6,11.4,D,0,Norte
41.8346,-7.8575,307.4,1.9,1.4,2009-02-22,1101,Terra,MODIS,65,6.2,287.6,21.6,D,0,Norte
41.5782,-8.0364,303.5,2.0,1.4,2009-02-22,1101,Terra,MODIS,56,6.2,288.4,15.3,D,0,Norte
41.6447,-8.0102,312.7,2.0,1.4,2009-02-22,1101,Terra,MODIS,73,6.2,286.1,32.1,D,0,Norte
41.4836,-7.7878,305.2,1.9,1.3,2009-02-22,1101,Terra,MODIS,61,6.2,285.1,20.4,D,0,Norte
41.5701,-8.0544,301.0,2.0,1.4,2009-02-22,1101,Terra,MODIS,43,6.2,286.9,12.0,D,0,Norte
41.6419,-8.016,316.7,2.0,1.4,2009-02-22,1101,Terra,MODIS,77,6.2,286.1,43.2,D,0,Norte
40.9314,-7.6753,305.1,1.9,1.3,2009-02-22,1101,Terra,MODIS,60,6.2,284.2,19.5,D,0,Centro
41.6465,-8.0331,306.5,2.0,1.4,2009-02-22,1101,Terra,MODIS,56,6.2,285.3,20.1,D,0,Norte
41.7166,-7.2711,301.3,3.2,1.7,2009-02-22,1424,Aqua,MODIS,46,6.2,288.3,22.7,D,0,Norte
41.907,-8.4185,305.1,2.8,1.6,2009-02-22,1424,Aqua,MODIS,61,6.2,291.7,25.2,D,0,Norte
41.9109,-8.4258,302.4,2.8,1.6,2009-02-22,1424,Aqua,MODIS,50,6.2,291.4,17.2,D,0,Norte
41.8516,-8.3445,307.9,2.8,1.6,2009-02-22,1424,Aqua,MODIS,66,6.2,290.9,31.1,D,0,Norte
41.8549,-8.316,302.9,2.8,1.6,2009-02-22,1424,Aqua,MODIS,39,6.2,290.8,17.2,D,0,Norte
41.8531,-8.3492,305.9,2.8,1.6,2009-02-22,1424,Aqua,MODIS,62,6.2,290.8,25.8,D,0,Norte
41.8587,-8.2446,303.1,2.8,1.6,2009-02-22,1424,Aqua,MODIS,36,6.2,290.2,19.1,D,0,Norte
41.8578,-8.2399,304.8,2.8,1.6,2009-02-22,1424,Aqua,MODIS,54,6.2,290.2,24.0,D,0,Norte
41.7122,-7.2754,302.7,3.2,1.7,2009-02-22,1424,Aqua,MODIS,53,6.2,288.5,27.5,D,0,Norte
41.3214,-7.8351,302.0,1.3,1.1,2009-02-23,223,Aqua,MODIS,46,6.2,276.6,13.6,N,0,Norte
41.7061,-7.8614,300.6,1.2,1.1,2009-02-23,1144,Terra,MODIS,40,6.2,285.1,6.3,D,0,Norte
41.7344,-7.9091,300.3,1.2,1.1,2009-02-23,1144,Terra,MODIS,33,6.2,288.3,5.1,D,0,Norte
41.0839,-7.9238,302.4,1.2,1.1,2009-02-23,1144,Terra,MODIS,52,6.2,284.8,8.1,D,0,Norte
41.6371,-7.7727,311.4,1.2,1.1,2009-02-23,1144,Terra,MODIS,71,6.2,287.4,14.6,D,0,Norte
41.3178,-7.8341,315.4,1.2,1.1,2009-02-23,1144,Terra,MODIS,76,6.2,286.4,19.0,D,0,Norte
41.7038,-7.8481,303.2,1.2,1.1,2009-02-23,1144,Terra,MODIS,55,6.2,284.9,7.9,D,0,Norte
40.8003,-8.3747,303.5,1.1,1.1,2009-02-23,1144,Terra,MODIS,56,6.2,286.8,7.5,D,0,Centro
40.8096,-8.3718,301.4,1.1,1.1,2009-02-23,1144,Terra,MODIS,43,6.2,286.6,5.9,D,0,Centro
41.71,-8.2464,301.3,1.1,1.1,2009-02-23,1144,Terra,MODIS,46,6.2,290.5,5.4,D,0,Norte
41.9536,-8.3533,301.1,1.1,1.0,2009-02-23,1144,Terra,MODIS,34,6.2,288.1,5.1,D,0,Norte
41.3154,-7.8517,323.4,1.2,1.1,2009-02-23,1328,Aqua,MODIS,82,6.2,290.7,27.3,D,0,Norte
41.318,-7.8371,395.1,1.2,1.1,2009-02-23,1328,Aqua,MODIS,100,6.2,296.9,285.3,D,0,Norte
40.9892,-7.9489,303.5,1.2,1.1,2009-02-23,1328,Aqua,MODIS,56,6.2,287.7,7.6,D,0,Centro
41.0034,-7.9825,300.2,1.2,1.1,2009-02-23,1328,Aqua,MODIS,30,6.2,286.0,5.4,D,0,Norte
41.6416,-7.7779,318.0,1.2,1.1,2009-02-23,1328,Aqua,MODIS,78,6.2,291.5,19.5,D,0,Norte
41.6391,-7.792,302.7,1.2,1.1,2009-02-23,1328,Aqua,MODIS,53,6.2,290.9,6.0,D,0,Norte
41.7013,-7.8587,303.5,1.2,1.1,2009-02-23,1328,Aqua,MODIS,56,6.2,287.0,7.6,D,0,Norte
41.9034,-7.0768,304.3,1.1,1.0,2009-02-23,1329,Aqua,MODIS,58,6.2,291.8,6.0,D,0,Norte
40.9306,-8.0064,307.0,1.7,1.3,2009-02-24,306,Aqua,MODIS,70,6.2,278.4,25.6,N,0,Centro
41.8847,-7.1159,316.1,2.2,1.4,2009-02-24,1411,Aqua,MODIS,76,6.2,292.9,39.5,D,0,Norte
38.6639,-8.6146,304.7,1.6,1.2,2009-02-24,1411,Aqua,MODIS,54,6.2,289.2,8.0,D,0,Lisboa VT
40.9862,-8.0979,312.6,1.8,1.3,2009-02-24,1411,Aqua,MODIS,69,6.2,293.0,23.5,D,0,Centro
41.4004,-8.1968,324.1,1.8,1.3,2009-02-24,1411,Aqua,MODIS,83,6.2,292.7,51.3,D,0,Norte
42.003,-8.2698,305.0,1.9,1.3,2009-02-24,1411,Aqua,MODIS,51,6.2,291.4,13.0,D,0,Other
41.7174,-7.8408,317.5,2.0,1.4,2009-02-24,1411,Aqua,MODIS,78,6.2,289.6,38.9,D,0,Norte
41.7114,-7.8562,300.2,1.9,1.4,2009-02-24,1411,Aqua,MODIS,29,6.2,289.5,7.4,D,0,Norte
41.7132,-7.8337,310.4,2.0,1.4,2009-02-24,1411,Aqua,MODIS,70,6.2,289.5,24.4,D,0,Norte
40.9901,-8.1116,324.2,1.8,1.3,2009-02-24,1411,Aqua,MODIS,83,6.2,295.0,48.1,D,0,Centro
41.6728,-7.8747,301.7,1.9,1.4,2009-02-24,1411,Aqua,MODIS,49,6.2,291.3,9.4,D,0,Norte
40.9846,-8.117,311.7,1.8,1.3,2009-02-24,1411,Aqua,MODIS,66,6.2,293.4,21.6,D,0,Centro
41.7678,-7.9844,303.9,1.9,1.4,2009-02-24,1411,Aqua,MODIS,51,6.2,292.7,11.0,D,0,Norte
41.7655,-8.3727,308.7,1.8,1.3,2009-02-24,1411,Aqua,MODIS,67,6.2,291.8,17.0,D,0,Norte
41.8865,-7.0908,308.7,2.2,1.4,2009-02-24,1411,Aqua,MODIS,67,6.2,292.8,22.0,D,0,Norte
41.8865,-7.1115,320.6,2.2,1.4,2009-02-24,1411,Aqua,MODIS,80,6.2,292.8,49.0,D,0,Norte
40.9006,-7.8242,301.9,1.9,1.3,2009-02-24,1411,Aqua,MODIS,50,6.2,291.7,8.2,D,0,Centro
42.0048,-8.2474,327.5,1.9,1.3,2009-02-24,1411,Aqua,MODIS,85,6.2,292.1,60.9,D,0,Other
41.7657,-8.0095,313.1,1.9,1.3,2009-02-24,1411,Aqua,MODIS,73,6.2,292.5,27.0,D,0,Norte
41.7585,-8.3882,302.7,1.8,1.3,2009-02-24,1411,Aqua,MODIS,53,6.2,292.2,9.0,D,0,Norte
42.0187,-8.2258,302.6,1.9,1.3,2009-02-24,1411,Aqua,MODIS,30,6.2,289.5,8.3,D,0,Other
41.7604,-8.3664,305.7,1.8,1.3,2009-02-24,1411,Aqua,MODIS,62,6.2,291.9,13.3,D,0,Norte
42.0505,-8.2758,315.8,1.0,1.0,2009-02-25,1131,Terra,MODIS,76,6.2,290.1,14.6,D,0,Other
41.7164,-7.8263,311.6,1.0,1.0,2009-02-25,1132,Terra,MODIS,71,6.2,287.2,11.6,D,0,Norte
41.7552,-7.9021,300.9,1.0,1.0,2009-02-25,1132,Terra,MODIS,43,6.2,290.8,3.8,D,0,Norte
41.1236,-8.194,301.8,1.0,1.0,2009-02-25,1132,Terra,MODIS,49,6.2,288.2,4.8,D,0,Norte
40.544,-7.7247,301.0,1.0,1.0,2009-02-25,1132,Terra,MODIS,31,6.2,289.9,3.9,D,0,Centro
40.5351,-7.7269,302.6,1.0,1.0,2009-02-25,1132,Terra,MODIS,53,6.2,289.2,5.1,D,0,Centro
41.041,-7.826,304.5,1.0,1.0,2009-02-25,1132,Terra,MODIS,59,6.2,288.8,6.8,D,0,Norte
41.9781,-8.2873,301.3,1.0,1.0,2009-02-25,1132,Terra,MODIS,40,6.2,288.6,3.8,D,0,Norte
38.2022,-8.5085,303.3,1.0,1.0,2009-02-25,1133,Terra,MODIS,56,6.2,291.7,3.8,D,0,Other
38.2004,-8.4972,308.7,1.0,1.0,2009-02-25,1133,Terra,MODIS,67,6.2,292.2,7.2,D,0,Alentejo
37.4757,-8.7783,311.5,1.0,1.0,2009-02-25,1133,Terra,MODIS,67,6.2,291.5,8.9,D,0,Other
37.4774,-8.7895,302.9,1.0,1.0,2009-02-25,1133,Terra,MODIS,0,6.2,290.7,3.1,D,0,Other
37.2124,-8.7853,301.1,2.4,1.5,2009-02-25,1315,Aqua,MODIS,44,6.2,288.5,13.6,D,0,Other
40.534,-7.7331,304.7,1.7,1.3,2009-02-25,1316,Aqua,MODIS,58,6.2,291.7,10.3,D,0,Centro
41.762,-7.8806,312.3,1.6,1.3,2009-02-25,1316,Aqua,MODIS,63,6.2,291.3,22.9,D,0,Norte
41.9731,-8.2866,313.9,1.7,1.3,2009-02-25,1316,Aqua,MODIS,74,6.2,290.5,25.1,D,0,Norte
40.696,-7.403,309.4,1.6,1.3,2009-02-25,1316,Aqua,MODIS,67,6.2,293.0,15.8,D,0,Centro
40.6951,-7.4078,306.8,1.6,1.3,2009-02-25,1316,Aqua,MODIS,62,6.2,293.0,11.4,D,0,Centro
40.5364,-7.7271,306.3,1.7,1.3,2009-02-25,1316,Aqua,MODIS,62,6.2,291.9,13.2,D,0,Centro
41.8709,-7.9319,321.4,1.0,1.0,2009-02-25,2237,Terra,MODIS,100,6.2,275.4,25.0,N,0,Norte
41.673,-8.2383,306.4,1.0,1.0,2009-02-25,2237,Terra,MODIS,68,6.2,283.0,10.1,N,0,Norte
41.6746,-8.2264,354.0,1.0,1.0,2009-02-25,2237,Terra,MODIS,100,6.2,285.3,76.0,N,0,Norte
41.6762,-8.2144,302.3,1.0,1.0,2009-02-25,2237,Terra,MODIS,33,6.2,281.9,7.4,N,0,Norte
41.8231,-7.7307,301.1,1.0,1.0,2009-02-25,2237,Terra,MODIS,37,6.2,275.4,9.1,N,0,Norte
41.7811,-7.8751,311.7,1.2,1.1,2009-02-26,253,Aqua,MODIS,83,6.2,275.0,19.1,N,0,Norte
41.7904,-7.8719,301.6,1.2,1.1,2009-02-26,253,Aqua,MODIS,43,6.2,274.0,11.7,N,0,Norte
41.8049,-7.9754,300.4,4.6,2.0,2009-02-26,1036,Terra,MODIS,31,6.2,289.0,37.2,D,0,Norte
41.6828,-6.931,303.1,3.4,1.7,2009-02-26,1214,Terra,MODIS,55,6.2,288.6,31.3,D,0,Norte
41.6789,-6.9288,307.2,3.4,1.7,2009-02-26,1214,Terra,MODIS,65,6.2,288.5,43.9,D,0,Norte
41.8015,-7.9786,310.6,1.3,1.1,2009-02-26,1359,Aqua,MODIS,53,6.2,295.8,10.5,D,0,Norte
41.7914,-7.9765,311.1,1.3,1.1,2009-02-26,1359,Aqua,MODIS,54,6.2,292.9,10.5,D,0,Norte
40.3352,-6.8519,300.7,1.4,1.2,2009-02-26,1359,Aqua,MODIS,41,6.2,286.2,5.4,D,0,Centro
41.7851,-8.2273,315.9,1.3,1.1,2009-02-26,1359,Aqua,MODIS,70,6.2,295.5,17.3,D,0,Norte
41.678,-6.9278,317.3,1.5,1.2,2009-02-26,1359,Aqua,MODIS,75,6.2,292.9,22.2,D,0,Norte
41.6763,-6.9452,330.5,1.5,1.2,2009-02-26,1359,Aqua,MODIS,86,6.2,292.4,46.8,D,0,Norte
41.6798,-6.9102,310.9,1.5,1.2,2009-02-26,1359,Aqua,MODIS,59,6.2,296.0,13.5,D,0,Norte
41.8266,-7.9371,310.3,1.3,1.1,2009-02-26,1359,Aqua,MODIS,66,6.2,291.8,10.8,D,0,Norte
41.7867,-8.2118,312.0,1.3,1.1,2009-02-26,1359,Aqua,MODIS,60,6.2,295.3,13.0,D,0,Norte
40.2597,-6.9177,322.8,1.4,1.2,2009-02-26,1359,Aqua,MODIS,82,6.2,284.8,34.1,D,0,Centro
40.2581,-6.934,307.1,1.4,1.2,2009-02-26,1359,Aqua,MODIS,65,6.2,286.3,12.7,D,0,Centro
40.6018,-7.4421,301.5,1.3,1.1,2009-02-26,1359,Aqua,MODIS,34,6.2,287.5,5.0,D,0,Centro
40.6034,-7.4267,311.4,1.3,1.1,2009-02-26,1359,Aqua,MODIS,70,6.2,288.1,14.9,D,0,Centro
41.7728,-7.5748,321.3,1.4,1.2,2009-02-26,1359,Aqua,MODIS,79,6.2,295.0,26.4,D,0,Norte
41.8681,-6.8889,310.5,1.5,1.2,2009-02-26,1359,Aqua,MODIS,66,6.2,295.0,12.8,D,0,Norte
41.8735,-6.902,307.2,1.5,1.2,2009-02-26,1359,Aqua,MODIS,58,6.2,294.6,8.7,D,0,Norte
41.8985,-8.3902,307.9,1.3,1.1,2009-02-26,1359,Aqua,MODIS,63,6.2,294.8,7.2,D,0,Norte
41.7746,-7.558,319.7,1.4,1.2,2009-02-26,1359,Aqua,MODIS,78,6.2,295.4,24.2,D,0,Norte
40.9284,-7.7053,314.4,1.3,1.1,2009-02-26,1359,Aqua,MODIS,73,6.2,292.4,17.0,D,0,Centro
40.9254,-7.829,304.6,1.3,1.1,2009-02-26,1359,Aqua,MODIS,54,6.2,292.9,6.0,D,0,Centro
40.9354,-7.8312,305.0,1.3,1.1,2009-02-26,1359,Aqua,MODIS,56,6.2,293.5,6.4,D,0,Centro
41.8099,-7.9973,327.9,1.3,1.1,2009-02-26,1359,Aqua,MODIS,84,6.2,294.4,35.2,D,0,Norte
41.8283,-7.9218,304.8,1.3,1.1,2009-02-26,1359,Aqua,MODIS,52,6.2,292.7,5.8,D,0,Norte
41.6656,-6.9432,310.6,1.5,1.2,2009-02-26,1359,Aqua,MODIS,36,6.2,294.3,12.1,D,0,Norte
41.8986,-8.3965,307.8,1.3,1.1,2009-02-26,1359,Aqua,MODIS,64,6.2,295.1,7.2,D,0,Norte
41.8116,-7.9813,350.7,1.3,1.1,2009-02-26,1359,Aqua,MODIS,96,6.2,295.3,90.2,D,0,Norte
41.8537,-7.9743,315.3,1.3,1.1,2009-02-26,1359,Aqua,MODIS,74,6.2,294.9,16.3,D,0,Norte
40.3293,-7.0181,301.7,1.4,1.2,2009-02-26,1359,Aqua,MODIS,48,6.2,286.7,6.1,D,0,Centro
