latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,pdDistrict
41.5642,-8.0629,306.8,2.3,1.5,2011-01-24,1207,Terra,MODIS,64,6.2,277.8,38.6,D,0,Norte
41.7315,-8.0622,305.3,1.1,1.1,2011-01-24,1349,Aqua,MODIS,61,6.2,282.4,11.2,D,0,Norte
42.0308,-8.2545,316.9,1.1,1.0,2011-01-24,1349,Aqua,MODIS,53,6.2,279.6,18.3,D,0,Other
42.0324,-8.2414,315.8,1.1,1.0,2011-01-24,1349,Aqua,MODIS,76,6.2,279.7,19.0,D,0,Other
42.0073,-8.2906,329.4,1.1,1.0,2011-01-24,1349,Aqua,MODIS,66,6.2,281.3,32.6,D,0,Other
42.0182,-8.2791,326.7,1.1,1.0,2011-01-24,1349,Aqua,MODIS,38,6.2,280.2,28.4,D,0,Other
42.0167,-8.2922,324.3,1.1,1.0,2011-01-24,1349,Aqua,MODIS,62,6.2,280.7,26.3,D,0,Other
41.7597,-7.9049,310.0,1.1,1.1,2011-01-24,1349,Aqua,MODIS,69,6.2,279.3,15.4,D,0,Norte
41.7581,-7.9185,313.1,1.1,1.1,2011-01-24,1349,Aqua,MODIS,73,6.2,278.8,18.1,D,0,Norte
42.0261,-8.2936,321.0,1.1,1.0,2011-01-24,1349,Aqua,MODIS,71,6.2,280.1,22.9,D,0,Other
41.938,-7.0417,302.1,1.2,1.1,2011-01-24,1349,Aqua,MODIS,51,6.2,280.8,10.2,D,0,Norte
41.7316,-7.9333,310.6,1.1,1.1,2011-01-24,1349,Aqua,MODIS,70,6.2,278.9,15.4,D,0,Norte
41.7333,-7.9198,335.2,1.1,1.1,2011-01-24,1349,Aqua,MODIS,89,6.2,280.2,46.6,D,0,Norte
41.465,-8.0667,317.4,1.1,1.0,2011-01-24,1349,Aqua,MODIS,78,6.2,278.9,21.3,D,0,Norte
41.8272,-8.2631,302.4,1.1,1.0,2011-01-24,1349,Aqua,MODIS,52,6.2,285.3,8.2,D,0,Norte
41.5589,-8.0531,326.8,1.1,1.1,2011-01-24,1349,Aqua,MODIS,85,6.2,281.0,32.2,D,0,Norte
41.5574,-8.0663,301.1,1.1,1.1,2011-01-24,1349,Aqua,MODIS,34,6.2,280.1,7.3,D,0,Norte
41.7331,-8.0483,313.0,1.1,1.1,2011-01-24,1349,Aqua,MODIS,73,6.2,284.8,17.5,D,0,Norte
41.6567,-8.3578,308.3,1.4,1.2,2011-01-25,1112,Terra,MODIS,54,6.2,282.4,16.3,D,0,Norte
41.6608,-8.3464,317.8,1.4,1.2,2011-01-25,1112,Terra,MODIS,78,6.2,281.6,29.5,D,0,Norte
41.6551,-8.3415,303.2,1.4,1.2,2011-01-25,1112,Terra,MODIS,19,6.2,282.2,11.1,D,0,Norte
41.5475,-8.1108,306.8,1.0,1.0,2011-01-26,231,Aqua,MODIS,69,6.2,271.8,13.6,N,0,Norte
38.2185,-8.3388,310.0,1.1,1.0,2011-01-26,1336,Aqua,MODIS,58,6.2,285.1,10.9,D,0,Alentejo
41.2395,-7.8957,312.2,1.0,1.0,2011-01-26,1336,Aqua,MODIS,72,6.2,282.1,14.2,D,0,Norte
41.2413,-7.8839,313.4,1.0,1.0,2011-01-26,1336,Aqua,MODIS,74,6.2,279.4,15.2,D,0,Norte
41.1956,-8.1908,313.6,1.0,1.0,2011-01-26,1336,Aqua,MODIS,74,6.2,284.3,14.6,D,0,Norte
42.0392,-8.113,361.8,1.0,1.0,2011-01-26,1337,Aqua,MODIS,100,6.2,284.6,93.1,D,0,Other
41.6835,-8.265,301.5,1.0,1.0,2011-01-26,1337,Aqua,MODIS,47,6.2,286.0,6.0,D,0,Norte
42.0409,-8.1011,340.5,1.0,1.0,2011-01-26,1337,Aqua,MODIS,92,6.2,280.7,46.4,D,0,Other
42.0498,-8.1035,302.0,1.0,1.0,2011-01-26,1337,Aqua,MODIS,50,6.2,278.6,7.3,D,0,Other
42.048,-8.1154,307.2,1.0,1.0,2011-01-26,1337,Aqua,MODIS,65,6.2,280.7,10.2,D,0,Other
42.01,-8.1243,304.7,1.0,1.0,2011-01-26,1337,Aqua,MODIS,60,6.2,280.2,8.1,D,0,Other
41.5252,-8.0361,311.7,1.9,1.4,2011-02-02,1201,Terra,MODIS,72,6.2,282.9,34.7,D,0,Norte
41.5302,-8.0591,306.7,1.9,1.4,2011-02-02,1201,Terra,MODIS,64,6.2,282.3,25.3,D,0,Norte
41.522,-8.0448,320.2,1.9,1.4,2011-02-02,1201,Terra,MODIS,80,6.2,283.3,50.8,D,0,Norte
42.0594,-8.2055,310.1,1.8,1.3,2011-02-02,1201,Terra,MODIS,70,6.2,285.2,30.0,D,0,Other
38.1411,-8.3612,300.5,1.0,1.0,2011-02-02,1342,Aqua,MODIS,38,6.2,288.9,4.5,D,0,Alentejo
40.4636,-7.5049,310.7,1.0,1.0,2011-02-02,1342,Aqua,MODIS,70,6.2,283.8,13.3,D,0,Centro
40.4652,-7.4928,302.4,1.0,1.0,2011-02-02,1342,Aqua,MODIS,52,6.2,284.0,7.8,D,0,Centro
41.9428,-8.282,305.3,1.0,1.0,2011-02-02,1343,Aqua,MODIS,61,6.2,284.7,8.3,D,0,Norte
42.0555,-8.2033,324.3,1.0,1.0,2011-02-02,1343,Aqua,MODIS,83,6.2,288.2,24.9,D,0,Other
41.5235,-8.0497,317.7,1.0,1.0,2011-02-02,1343,Aqua,MODIS,78,6.2,285.6,17.2,D,0,Norte
42.0538,-8.2155,308.5,1.0,1.0,2011-02-02,1343,Aqua,MODIS,67,6.2,287.7,10.6,D,0,Other
41.9445,-8.2696,309.2,1.0,1.0,2011-02-02,1343,Aqua,MODIS,68,6.2,285.2,10.9,D,0,Norte
41.9468,-8.2998,303.2,1.7,1.3,2011-02-03,1106,Terra,MODIS,51,6.2,284.2,12.9,D,0,Norte
41.9438,-8.2942,308.1,1.7,1.3,2011-02-03,1106,Terra,MODIS,67,6.2,283.3,21.0,D,0,Norte
41.2763,-7.9324,311.3,1.6,1.2,2011-02-03,1106,Terra,MODIS,71,6.2,284.6,24.3,D,0,Norte
41.2777,-7.9448,304.4,1.6,1.2,2011-02-03,1106,Terra,MODIS,59,6.2,283.7,15.8,D,0,Norte
41.9449,-8.2798,300.4,1.7,1.3,2011-02-03,1106,Terra,MODIS,26,6.2,284.9,9.7,D,0,Norte
41.9784,-8.2898,311.9,1.7,1.3,2011-02-03,1106,Terra,MODIS,72,6.2,284.6,27.1,D,0,Norte
41.2815,-7.9416,300.4,1.4,1.2,2011-02-04,1149,Terra,MODIS,37,6.2,283.6,9.2,D,0,Norte
40.2403,-7.0404,305.7,1.6,1.2,2011-02-04,1149,Terra,MODIS,62,6.2,288.5,15.9,D,0,Centro
40.9863,-8.0917,300.2,1.4,1.2,2011-02-04,1149,Terra,MODIS,30,6.2,288.4,7.2,D,0,Centro
41.2787,-7.9267,319.4,1.4,1.2,2011-02-04,1149,Terra,MODIS,79,6.2,285.1,30.6,D,0,Norte
38.9491,-8.8393,302.5,1.2,1.1,2011-02-04,1330,Aqua,MODIS,52,6.2,290.6,6.2,D,0,Lisboa VT
40.9813,-8.092,313.7,1.1,1.0,2011-02-04,1330,Aqua,MODIS,68,6.2,292.9,13.3,D,0,Centro
41.0016,-8.0844,308.3,1.1,1.0,2011-02-04,1330,Aqua,MODIS,63,6.2,290.2,9.0,D,0,Norte
41.9771,-7.143,302.2,1.0,1.0,2011-02-04,1330,Aqua,MODIS,51,6.2,288.6,5.7,D,0,Norte
41.483,-8.2181,300.7,1.1,1.0,2011-02-04,1330,Aqua,MODIS,41,6.2,287.5,5.0,D,0,Norte
41.9558,-8.2801,302.1,1.1,1.0,2011-02-04,1331,Aqua,MODIS,50,6.2,285.9,6.6,D,0,Norte
41.664,-8.0429,309.4,2.3,1.5,2011-02-05,1413,Aqua,MODIS,69,6.2,289.3,32.9,D,0,Norte
41.6742,-8.0203,304.2,2.3,1.5,2011-02-05,1413,Aqua,MODIS,28,6.2,287.9,18.1,D,0,Norte
41.6659,-8.0156,302.6,2.3,1.5,2011-02-05,1413,Aqua,MODIS,50,6.2,289.2,17.9,D,0,Norte
41.7671,-7.8341,305.9,2.4,1.5,2011-02-05,1413,Aqua,MODIS,47,6.2,288.2,24.9,D,0,Norte
41.7346,-7.9166,309.5,2.4,1.5,2011-02-05,1413,Aqua,MODIS,69,6.2,290.7,30.8,D,0,Norte
41.7845,-7.9286,306.0,2.4,1.5,2011-02-05,1413,Aqua,MODIS,54,6.2,290.4,23.9,D,0,Norte
41.7762,-7.8442,310.5,2.4,1.5,2011-02-05,1413,Aqua,MODIS,70,6.2,288.5,34.7,D,0,Norte
41.0026,-8.0896,300.8,2.3,1.5,2011-02-05,1413,Aqua,MODIS,39,6.2,288.7,13.6,D,0,Norte
41.7882,-7.9218,310.0,2.4,1.5,2011-02-05,1413,Aqua,MODIS,60,6.2,290.3,32.8,D,0,Norte
41.6726,-8.0466,306.7,2.3,1.5,2011-02-05,1413,Aqua,MODIS,45,6.2,290.0,23.6,D,0,Norte
42.0412,-8.1253,301.6,1.0,1.0,2011-02-06,1136,Terra,MODIS,48,6.2,286.7,5.6,D,0,Other
41.9636,-8.2798,322.6,1.0,1.0,2011-02-06,1136,Terra,MODIS,82,6.2,287.3,21.2,D,0,Norte
41.9617,-8.2675,310.3,1.0,1.0,2011-02-06,1136,Terra,MODIS,67,6.2,288.5,10.2,D,0,Norte
41.9547,-8.2823,309.7,1.0,1.0,2011-02-06,1136,Terra,MODIS,21,6.2,285.3,9.1,D,0,Norte
41.9392,-8.3611,300.4,1.0,1.0,2011-02-06,1136,Terra,MODIS,36,6.2,289.3,4.9,D,0,Norte
41.5611,-8.0242,301.8,1.0,1.0,2011-02-06,1136,Terra,MODIS,49,6.2,286.2,5.2,D,0,Norte
41.4835,-7.7787,309.2,1.0,1.0,2011-02-06,1136,Terra,MODIS,68,6.2,285.1,10.6,D,0,Norte
41.4745,-7.7814,307.1,1.0,1.0,2011-02-06,1136,Terra,MODIS,65,6.2,285.4,8.9,D,0,Norte
41.4377,-7.7205,301.2,1.1,1.0,2011-02-06,1136,Terra,MODIS,20,6.2,288.4,5.2,D,0,Norte
41.4468,-7.718,308.3,1.1,1.0,2011-02-06,1136,Terra,MODIS,67,6.2,286.7,10.3,D,0,Norte
41.8947,-7.906,318.4,1.0,1.0,2011-02-06,1136,Terra,MODIS,78,6.2,288.0,18.9,D,0,Norte
41.8967,-7.9183,303.1,1.0,1.0,2011-02-06,1136,Terra,MODIS,55,6.2,286.7,7.3,D,0,Norte
41.6157,-8.0788,310.7,1.0,1.0,2011-02-06,1136,Terra,MODIS,70,6.2,288.9,11.5,D,0,Norte
41.7778,-7.932,300.1,1.0,1.0,2011-02-06,1136,Terra,MODIS,19,6.2,285.6,4.5,D,0,Norte
41.7214,-8.2134,305.8,1.0,1.0,2011-02-06,1136,Terra,MODIS,62,6.2,288.4,7.2,D,0,Norte
41.8564,-8.1885,306.9,1.0,1.0,2011-02-06,1136,Terra,MODIS,64,6.2,286.0,9.9,D,0,Norte
41.6177,-8.0909,300.6,1.0,1.0,2011-02-06,1136,Terra,MODIS,40,6.2,289.1,4.9,D,0,Norte
40.4574,-7.53,383.0,1.1,1.0,2011-02-06,1137,Terra,MODIS,100,6.2,296.8,189.3,D,0,Centro
40.3428,-7.5161,304.8,1.1,1.0,2011-02-06,1137,Terra,MODIS,60,6.2,287.0,9.2,D,0,Centro
40.8397,-8.0989,312.0,1.0,1.0,2011-02-06,1137,Terra,MODIS,72,6.2,288.0,11.9,D,0,Centro
40.8502,-8.2226,300.6,1.0,1.0,2011-02-06,1137,Terra,MODIS,38,6.2,288.3,4.6,D,0,Centro
40.4595,-7.543,312.2,1.1,1.0,2011-02-06,1137,Terra,MODIS,70,6.2,289.1,13.3,D,0,Centro
40.4551,-7.5168,308.0,1.1,1.0,2011-02-06,1137,Terra,MODIS,43,6.2,289.0,9.4,D,0,Centro
40.4481,-7.532,308.6,1.1,1.0,2011-02-06,1137,Terra,MODIS,54,6.2,288.3,10.0,D,0,Centro
37.1943,-8.083,301.0,1.1,1.1,2011-02-06,1138,Terra,MODIS,43,6.2,289.6,5.6,D,0,Algarve
41.8909,-7.9152,307.9,1.4,1.2,2011-02-06,1318,Aqua,MODIS,66,6.2,289.1,13.7,D,0,Norte
41.8585,-8.1991,300.8,1.4,1.2,2011-02-06,1318,Aqua,MODIS,25,6.2,287.1,6.8,D,0,Norte
41.8485,-8.1943,305.2,1.4,1.2,2011-02-06,1318,Aqua,MODIS,61,6.2,287.6,11.8,D,0,Norte
41.9008,-7.9192,304.3,1.4,1.2,2011-02-06,1318,Aqua,MODIS,42,6.2,288.2,9.8,D,0,Norte
41.9912,-8.2015,305.1,1.4,1.2,2011-02-06,1318,Aqua,MODIS,32,6.2,288.4,9.8,D,0,Norte
40.4429,-7.5351,314.8,1.4,1.2,2011-02-06,1318,Aqua,MODIS,75,6.2,289.4,21.0,D,0,Centro
40.4562,-7.5222,320.8,1.4,1.2,2011-02-06,1318,Aqua,MODIS,80,6.2,288.8,30.2,D,0,Centro
40.9924,-7.9427,301.1,1.4,1.2,2011-02-06,1318,Aqua,MODIS,44,6.2,287.4,7.4,D,0,Centro
40.9894,-7.9583,310.7,1.4,1.2,2011-02-06,1318,Aqua,MODIS,70,6.2,287.3,17.5,D,0,Centro
40.4533,-7.5374,366.7,1.4,1.2,2011-02-06,1318,Aqua,MODIS,100,6.2,294.4,171.2,D,0,Centro
41.9755,-8.2823,310.4,1.4,1.2,2011-02-06,1318,Aqua,MODIS,70,6.2,286.7,16.5,D,0,Norte
41.9606,-8.2724,312.7,1.4,1.2,2011-02-06,1318,Aqua,MODIS,73,6.2,288.6,19.4,D,0,Norte
40.9198,-7.777,308.5,1.4,1.2,2011-02-06,1318,Aqua,MODIS,67,6.2,291.2,13.5,D,0,Centro
41.4807,-7.7808,338.8,1.4,1.2,2011-02-06,1318,Aqua,MODIS,91,6.2,289.8,65.8,D,0,Norte
41.4836,-7.7649,322.7,1.4,1.2,2011-02-06,1318,Aqua,MODIS,82,6.2,287.7,32.8,D,0,Norte
41.9811,-8.2793,308.9,1.4,1.2,2011-02-06,1318,Aqua,MODIS,50,6.2,286.2,13.7,D,0,Norte
41.9862,-8.1945,312.1,1.4,1.2,2011-02-06,1318,Aqua,MODIS,72,6.2,289.3,17.4,D,0,Norte
42.0563,-8.2534,303.3,1.1,1.0,2011-02-06,2242,Terra,MODIS,55,6.2,278.2,11.1,N,0,Other
40.4547,-7.533,307.0,1.1,1.1,2011-02-06,2242,Terra,MODIS,62,6.2,273.8,13.9,N,0,Centro
40.4624,-7.549,304.4,1.1,1.1,2011-02-06,2242,Terra,MODIS,60,6.2,273.2,12.1,N,0,Centro
40.453,-7.5465,311.9,1.1,1.1,2011-02-06,2242,Terra,MODIS,84,6.2,273.5,17.8,N,0,Centro
41.8483,-7.8995,324.0,1.1,1.1,2011-02-06,2242,Terra,MODIS,100,6.2,274.3,31.3,N,0,Norte
41.8467,-7.9128,329.8,1.1,1.1,2011-02-06,2242,Terra,MODIS,100,6.2,274.1,39.7,N,0,Norte
42.0299,-8.2351,303.7,1.1,1.0,2011-02-06,2242,Terra,MODIS,56,6.2,276.1,11.6,N,0,Other
41.9264,-8.484,303.5,1.1,1.0,2011-02-06,2242,Terra,MODIS,55,6.2,278.0,11.0,N,0,Norte
41.8577,-7.9017,316.4,1.1,1.1,2011-02-06,2242,Terra,MODIS,93,6.2,274.4,22.8,N,0,Norte
41.8561,-7.9148,311.0,1.1,1.1,2011-02-06,2242,Terra,MODIS,81,6.2,272.4,17.8,N,0,Norte
40.4553,-7.5373,300.4,1.5,1.2,2011-02-07,255,Aqua,MODIS,27,6.2,271.5,16.7,N,0,Centro
40.845,-8.154,309.9,1.4,1.2,2011-02-07,255,Aqua,MODIS,79,6.2,276.0,22.3,N,0,Centro
40.4598,-7.5255,303.9,3.4,1.7,2011-02-07,1041,Terra,MODIS,57,6.2,287.1,46.1,D,0,Centro
40.4618,-7.5667,310.7,3.5,1.8,2011-02-07,1041,Terra,MODIS,70,6.2,284.8,73.1,D,0,Centro
40.4552,-7.5579,316.6,3.5,1.8,2011-02-07,1041,Terra,MODIS,77,6.2,285.9,101.2,D,0,Centro
41.2207,-7.8898,322.6,3.7,1.8,2011-02-07,1219,Terra,MODIS,75,6.2,283.9,152.6,D,0,Norte
41.8723,-7.7256,302.0,1.6,1.3,2011-02-07,1401,Aqua,MODIS,50,6.2,286.7,10.9,D,0,Norte
41.7483,-8.0785,304.1,1.5,1.2,2011-02-07,1401,Aqua,MODIS,58,6.2,285.5,11.0,D,0,Norte
40.4466,-7.5535,306.3,1.6,1.2,2011-02-07,1401,Aqua,MODIS,63,6.2,289.6,15.6,D,0,Centro
40.4485,-7.5329,306.6,1.6,1.2,2011-02-07,1401,Aqua,MODIS,64,6.2,291.8,16.0,D,0,Centro
41.9226,-8.5023,306.7,1.5,1.2,2011-02-07,1401,Aqua,MODIS,64,6.2,285.7,14.0,D,0,Other
41.819,-7.9219,321.4,1.6,1.2,2011-02-07,1401,Aqua,MODIS,81,6.2,283.9,36.9,D,0,Norte
41.8201,-7.9295,319.3,1.6,1.2,2011-02-07,1401,Aqua,MODIS,79,6.2,283.8,35.1,D,0,Norte
41.9244,-8.4838,303.9,1.5,1.2,2011-02-07,1401,Aqua,MODIS,57,6.2,285.8,10.8,D,0,Norte
41.8706,-7.7444,300.6,1.6,1.2,2011-02-07,1401,Aqua,MODIS,39,6.2,285.8,9.6,D,0,Norte
41.8787,-8.6603,306.5,1.1,1.0,2011-02-08,1124,Terra,MODIS,60,6.2,283.7,10.6,D,0,Other
41.2543,-7.9043,324.8,2.1,1.4,2011-02-08,1306,Aqua,MODIS,83,6.2,282.7,71.0,D,0,Norte
38.5117,-9.0745,303.0,1.0,1.0,2011-02-09,1348,Aqua,MODIS,54,6.2,285.5,5.1,D,0,Other
40.8795,-7.7279,300.3,1.0,1.0,2011-02-11,1336,Aqua,MODIS,35,6.2,286.3,4.7,D,0,Centro
41.6667,-6.9336,309.4,1.0,1.0,2011-02-11,1337,Aqua,MODIS,69,6.2,286.9,10.3,D,0,Norte
37.952,-8.7987,307.2,1.0,1.0,2011-02-24,1125,Terra,MODIS,65,6.2,293.7,6.2,D,0,Other
40.4755,-7.4664,301.2,1.8,1.3,2011-02-27,1155,Terra,MODIS,29,6.2,281.6,13.4,D,0,Centro
40.2778,-7.5758,306.4,1.0,1.0,2011-02-27,1336,Aqua,MODIS,63,6.2,289.8,7.7,D,0,Centro
40.5045,-7.4771,305.9,1.0,1.0,2011-02-27,1336,Aqua,MODIS,62,6.2,283.4,8.2,D,0,Centro
40.5029,-7.4887,315.1,1.0,1.0,2011-02-27,1336,Aqua,MODIS,75,6.2,285.7,14.9,D,0,Centro
40.3475,-7.0292,305.2,1.0,1.0,2011-02-27,1336,Aqua,MODIS,61,6.2,286.9,7.1,D,0,Centro
41.7579,-8.0771,305.4,1.0,1.0,2011-02-27,1337,Aqua,MODIS,61,6.2,285.4,7.6,D,0,Norte
41.7562,-8.0889,313.4,1.0,1.0,2011-02-27,1337,Aqua,MODIS,74,6.2,286.0,13.2,D,0,Norte
41.7082,-8.0331,301.1,1.0,1.0,2011-02-27,1337,Aqua,MODIS,42,6.2,288.2,4.7,D,0,Norte
38.6343,-8.9663,303.5,1.2,1.1,2011-03-01,1143,Terra,MODIS,56,6.2,288.3,6.7,D,0,Lisboa VT
41.9443,-8.2928,301.5,1.1,1.1,2011-03-01,1143,Terra,MODIS,48,6.2,278.3,8.5,D,0,Norte
40.9597,-7.9394,316.6,1.2,1.1,2011-03-01,1143,Terra,MODIS,77,6.2,283.7,21.0,D,0,Centro
41.8663,-6.981,301.3,1.2,1.1,2011-03-01,1143,Terra,MODIS,46,6.2,284.2,7.2,D,0,Norte
38.6366,-8.9792,314.0,1.2,1.1,2011-03-01,1143,Terra,MODIS,74,6.2,289.3,15.5,D,0,Lisboa VT
40.9613,-7.9347,302.5,1.2,1.1,2011-03-01,1324,Aqua,MODIS,52,6.2,285.6,7.8,D,0,Centro
40.9587,-7.9491,330.7,1.2,1.1,2011-03-01,1324,Aqua,MODIS,87,6.2,286.7,40.7,D,0,Centro
38.6279,-8.9811,301.2,1.5,1.2,2011-03-01,1324,Aqua,MODIS,45,6.2,290.5,5.9,D,0,Lisboa VT
39.3401,-8.5383,303.9,1.7,1.3,2011-03-02,1407,Aqua,MODIS,0,6.2,291.9,7.7,D,0,Lisboa VT
41.5753,-8.1863,306.6,1.0,1.0,2011-03-03,1130,Terra,MODIS,64,6.2,288.2,8.1,D,0,Norte
41.4561,-7.6353,300.1,1.0,1.0,2011-03-03,1130,Terra,MODIS,25,6.2,282.2,5.4,D,0,Norte
41.7981,-7.6923,328.4,1.0,1.0,2011-03-03,1130,Terra,MODIS,86,6.2,285.7,28.9,D,0,Norte
41.9037,-8.4781,313.1,1.0,1.0,2011-03-03,1130,Terra,MODIS,73,6.2,288.0,13.3,D,0,Norte
38.9209,-9.3706,312.2,1.0,1.0,2011-03-03,1131,Terra,MODIS,72,6.2,287.6,11.6,D,0,Other
40.9433,-7.7943,318.8,1.0,1.0,2011-03-03,1131,Terra,MODIS,79,6.2,282.7,18.2,D,0,Centro
41.7927,-7.6895,329.4,1.6,1.2,2011-03-03,1312,Aqua,MODIS,86,6.2,284.0,56.3,D,0,Norte
41.789,-7.7078,311.3,1.6,1.2,2011-03-03,1312,Aqua,MODIS,59,6.2,285.5,22.3,D,0,Norte
41.9842,-8.4523,334.8,1.0,1.0,2011-03-03,2236,Terra,MODIS,100,6.2,277.5,41.0,N,0,Norte
42.0155,-8.4603,301.7,1.1,1.0,2011-03-04,249,Aqua,MODIS,43,6.2,273.5,11.3,N,0,Other
41.339,-7.8486,337.8,1.2,1.1,2011-03-04,249,Aqua,MODIS,100,6.2,273.8,58.2,N,0,Norte
41.3245,-7.8236,310.9,1.2,1.1,2011-03-04,249,Aqua,MODIS,81,6.2,270.1,20.1,N,0,Norte
41.3366,-7.8353,328.2,1.2,1.1,2011-03-04,249,Aqua,MODIS,100,6.2,272.2,41.5,N,0,Norte
41.327,-7.838,332.3,1.2,1.1,2011-03-04,249,Aqua,MODIS,100,6.2,271.5,48.2,N,0,Norte
40.9783,-7.8386,333.0,1.3,1.1,2011-03-04,1355,Aqua,MODIS,0,6.2,276.7,50.4,D,0,Centro
41.6868,-7.9725,327.4,1.0,1.0,2011-03-06,1343,Aqua,MODIS,0,6.2,284.4,27.5,D,0,Norte
41.9123,-7.1394,305.6,1.1,1.0,2011-03-06,1343,Aqua,MODIS,62,6.2,286.6,7.8,D,0,Norte
41.6958,-7.9747,330.2,1.0,1.0,2011-03-06,1343,Aqua,MODIS,57,6.2,288.4,30.5,D,0,Norte
41.9898,-8.1835,312.5,1.0,1.0,2011-03-06,1343,Aqua,MODIS,70,6.2,285.6,12.1,D,0,Norte
42.0079,-8.1138,318.6,1.7,1.3,2011-03-07,1106,Terra,MODIS,58,6.2,284.2,33.2,D,0,Other
41.4107,-7.6886,300.1,1.5,1.2,2011-03-07,1106,Terra,MODIS,25,6.2,287.6,6.9,D,0,Norte
42.0171,-8.1051,311.1,1.7,1.3,2011-03-07,1106,Terra,MODIS,41,6.2,285.3,20.8,D,0,Other
41.7642,-7.0473,313.5,1.5,1.2,2011-03-08,1149,Terra,MODIS,74,6.2,283.9,22.9,D,0,Norte
41.8284,-7.9884,322.0,1.3,1.1,2011-03-08,1149,Terra,MODIS,75,6.2,283.5,32.4,D,0,Norte
41.9642,-7.1122,300.9,1.4,1.2,2011-03-08,1149,Terra,MODIS,38,6.2,284.7,8.4,D,0,Norte
41.9576,-7.1083,300.3,1.4,1.2,2011-03-08,1149,Terra,MODIS,28,6.2,284.4,7.8,D,0,Norte
41.7673,-7.0408,315.9,1.5,1.2,2011-03-08,1149,Terra,MODIS,76,6.2,284.1,27.6,D,0,Norte
41.9562,-7.1849,303.3,1.4,1.2,2011-03-08,1149,Terra,MODIS,55,6.2,282.2,11.2,D,0,Norte
41.8253,-7.9722,324.7,1.3,1.1,2011-03-08,1149,Terra,MODIS,78,6.2,283.8,36.6,D,0,Norte
41.8296,-7.9836,315.2,1.0,1.0,2011-03-08,1331,Aqua,MODIS,52,6.2,288.7,14.4,D,0,Norte
41.7967,-8.0128,345.4,1.0,1.0,2011-03-08,1331,Aqua,MODIS,93,6.2,287.8,57.1,D,0,Norte
41.8057,-8.0154,331.0,1.0,1.0,2011-03-08,1331,Aqua,MODIS,84,6.2,284.8,32.4,D,0,Norte
41.7216,-8.4925,301.4,2.6,1.6,2011-03-09,1054,Terra,MODIS,47,6.2,287.4,16.4,D,0,Norte
41.7168,-8.4996,304.4,2.6,1.6,2011-03-09,1054,Terra,MODIS,59,6.2,287.0,23.5,D,0,Norte
41.8315,-6.6394,303.5,2.9,1.6,2011-03-09,1414,Aqua,MODIS,54,6.2,287.1,21.5,D,0,Norte
41.848,-6.6064,300.6,2.9,1.6,2011-03-09,1414,Aqua,MODIS,14,6.2,286.8,14.2,D,0,Norte
41.8334,-6.6052,305.9,2.9,1.6,2011-03-09,1414,Aqua,MODIS,62,6.2,287.5,28.8,D,0,Norte
41.9648,-8.2258,304.0,2.3,1.5,2011-03-09,1414,Aqua,MODIS,44,6.2,286.9,16.9,D,0,Norte
41.8282,-7.9731,302.5,2.4,1.5,2011-03-09,1414,Aqua,MODIS,49,6.2,284.2,15.2,D,0,Norte
