latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,pdDistrict
38.9636,-8.765,302.0,1.0,1.0,2015-01-12,1342,Aqua,MODIS,50,6.2,287.5,5.0,D,0,Lisboa VT
40.9475,-8.0473,309.4,1.0,1.0,2015-01-12,1342,Aqua,MODIS,68,6.2,290.3,10.5,D,0,Centro
38.2816,-8.5026,303.3,1.0,1.0,2015-01-12,1342,Aqua,MODIS,55,6.2,289.4,5.5,D,0,Other
42.0096,-8.3669,324.6,1.0,1.0,2015-01-12,1343,Aqua,MODIS,83,6.2,285.8,25.0,D,0,Other
42.0665,-8.2198,311.2,1.0,1.0,2015-01-12,1343,Aqua,MODIS,71,6.2,281.9,12.8,D,0,Other
40.8546,-8.1377,309.3,3.0,1.7,2015-01-13,320,Aqua,MODIS,77,6.2,278.0,68.7,N,0,Centro
40.8465,-8.1053,301.9,3.0,1.7,2015-01-13,320,Aqua,MODIS,45,6.2,278.0,46.9,N,0,Centro
39.8047,-7.1964,303.4,1.6,1.2,2015-01-14,1150,Terra,MODIS,56,6.2,286.0,13.2,D,0,Centro
38.1509,-7.7499,304.7,1.1,1.1,2015-01-14,1330,Aqua,MODIS,60,6.2,291.2,6.7,D,0,Alentejo
39.7993,-7.1984,301.3,1.0,1.0,2015-01-14,1330,Aqua,MODIS,46,6.2,288.2,5.0,D,0,Centro
38.6343,-9.0142,301.2,1.2,1.1,2015-01-27,1120,Terra,MODIS,45,6.2,284.5,7.1,D,0,Other
38.2769,-8.5072,307.0,1.1,1.0,2015-01-27,1120,Terra,MODIS,65,6.2,287.1,10.2,D,0,Other
38.6595,-7.638,301.6,1.1,1.0,2015-01-27,1120,Terra,MODIS,48,6.2,286.4,5.9,D,0,Alentejo
37.9549,-8.789,309.8,1.1,1.1,2015-01-27,1120,Terra,MODIS,69,6.2,287.0,12.5,D,0,Other
37.9565,-8.8018,322.4,1.1,1.1,2015-01-27,1120,Terra,MODIS,82,6.2,287.7,25.4,D,0,Other
40.0637,-8.147,318.2,2.1,1.4,2015-01-28,1202,Terra,MODIS,78,6.2,284.8,55.8,D,0,Centro
40.069,-8.1708,305.7,2.1,1.4,2015-01-28,1202,Terra,MODIS,62,6.2,283.8,28.1,D,0,Centro
40.0634,-8.1539,325.0,2.1,1.4,2015-01-28,1202,Terra,MODIS,83,6.2,285.2,71.8,D,0,Centro
38.2753,-8.5151,308.8,1.0,1.0,2015-01-28,1342,Aqua,MODIS,68,6.2,291.9,8.5,D,0,Other
41.5288,-8.1378,300.9,1.0,1.0,2015-01-28,1343,Aqua,MODIS,42,6.2,285.5,5.7,D,0,Norte
40.2438,-7.8384,303.9,1.0,1.0,2015-01-28,1343,Aqua,MODIS,57,6.2,285.4,8.1,D,0,Centro
38.2574,-8.5194,300.4,1.0,1.0,2015-02-04,1348,Aqua,MODIS,22,6.2,287.9,4.2,D,0,Other
38.2589,-8.5078,303.0,1.0,1.0,2015-02-04,1348,Aqua,MODIS,48,6.2,286.6,5.7,D,0,Other
38.0925,-8.1442,303.0,1.4,1.2,2015-02-08,1324,Aqua,MODIS,54,6.2,287.7,10.0,D,0,Alentejo
40.3051,-7.2057,303.8,1.2,1.1,2015-02-08,1324,Aqua,MODIS,57,6.2,280.3,10.5,D,0,Centro
41.59,-6.4889,307.0,1.1,1.0,2015-02-08,1325,Aqua,MODIS,65,6.2,282.6,11.1,D,0,Other
38.2431,-8.5389,307.3,1.6,1.2,2015-02-09,1407,Aqua,MODIS,65,6.2,290.6,14.1,D,0,Other
38.2001,-8.2714,301.1,1.6,1.3,2015-02-09,1407,Aqua,MODIS,44,6.2,288.8,8.8,D,0,Alentejo
38.2455,-8.5279,305.9,1.6,1.2,2015-02-09,1407,Aqua,MODIS,52,6.2,290.0,11.8,D,0,Other
41.7562,-8.3107,331.5,1.8,1.3,2015-02-09,1408,Aqua,MODIS,87,6.2,286.5,76.7,D,0,Norte
41.758,-8.2892,301.3,1.8,1.3,2015-02-09,1408,Aqua,MODIS,43,6.2,286.5,12.3,D,0,Norte
41.7446,-8.3065,301.4,1.8,1.3,2015-02-09,1408,Aqua,MODIS,34,6.2,288.0,12.2,D,0,Norte
41.6894,-8.2688,301.3,1.0,1.0,2015-02-10,1131,Terra,MODIS,46,6.2,283.7,6.5,D,0,Norte
41.2984,-7.9348,313.8,1.0,1.0,2015-02-10,1131,Terra,MODIS,74,6.2,279.5,15.2,D,0,Norte
41.3002,-7.9465,331.3,1.0,1.0,2015-02-10,1131,Terra,MODIS,87,6.2,282.2,33.4,D,0,Norte
41.3073,-7.9325,310.6,1.0,1.0,2015-02-10,1131,Terra,MODIS,70,6.2,277.9,12.5,D,0,Norte
41.4812,-6.5462,302.6,1.0,1.0,2015-02-10,1131,Terra,MODIS,53,6.2,282.2,7.8,D,0,Norte
41.6547,-7.7191,300.7,1.0,1.0,2015-02-10,1131,Terra,MODIS,40,6.2,281.2,6.9,D,0,Norte
41.6529,-7.7073,305.1,1.0,1.0,2015-02-10,1131,Terra,MODIS,61,6.2,280.7,9.4,D,0,Norte
41.309,-7.9443,331.8,1.0,1.0,2015-02-10,1131,Terra,MODIS,88,6.2,281.0,33.7,D,0,Norte
41.4757,-6.4895,307.7,1.4,1.2,2015-02-10,1312,Aqua,MODIS,66,6.2,284.7,16.1,D,0,Other
41.5419,-8.2801,302.7,1.7,1.3,2015-02-10,1312,Aqua,MODIS,53,6.2,287.9,13.1,D,0,Norte
41.5494,-8.2864,302.4,1.7,1.3,2015-02-10,1312,Aqua,MODIS,52,6.2,287.0,12.7,D,0,Norte
38.1968,-8.2699,300.0,1.1,1.1,2015-02-11,1354,Aqua,MODIS,14,6.2,282.0,6.8,D,0,Alentejo
38.2664,-8.5106,304.9,1.1,1.0,2015-02-12,1120,Terra,MODIS,60,6.2,288.5,7.1,D,0,Other
38.341,-8.2975,301.2,1.1,1.0,2015-02-12,1120,Terra,MODIS,45,6.2,287.0,5.6,D,0,Alentejo
38.9878,-8.838,304.3,1.0,1.0,2015-02-19,1126,Terra,MODIS,58,6.2,288.2,6.3,D,0,Lisboa VT
38.6003,-8.3643,303.8,1.0,1.0,2015-02-19,1126,Terra,MODIS,57,6.2,288.0,6.3,D,0,Lisboa VT
32.709,-17.0751,306.9,1.0,1.0,2015-02-20,2311,Terra,MODIS,50,6.2,281.1,12.2,N,0,Other
32.7277,-16.9403,321.4,1.0,1.0,2015-02-23,1418,Aqua,MODIS,74,6.2,290.0,19.7,D,0,Other
32.7384,-17.1114,315.6,1.0,1.0,2015-02-23,1418,Aqua,MODIS,64,6.2,294.0,14.2,D,0,Other
41.9328,-6.5886,305.5,1.3,1.1,2015-02-24,1143,Terra,MODIS,61,6.2,281.1,13.5,D,0,Norte
38.2401,-8.6022,300.5,1.6,1.2,2015-02-25,1406,Aqua,MODIS,29,6.2,286.9,7.9,D,0,Other
39.001,-8.3453,303.5,1.2,1.1,2015-02-27,1354,Aqua,MODIS,56,6.2,290.5,4.8,D,0,Lisboa VT
38.9186,-8.5893,307.6,1.1,1.1,2015-02-27,1354,Aqua,MODIS,66,6.2,290.4,7.6,D,0,Lisboa VT
38.3055,-8.2807,303.1,1.1,1.1,2015-02-27,1354,Aqua,MODIS,52,6.2,290.6,4.7,D,0,Alentejo
40.4503,-7.3719,303.0,1.3,1.1,2015-02-27,1355,Aqua,MODIS,55,6.2,288.2,8.3,D,0,Centro
40.4486,-7.3878,300.5,1.3,1.1,2015-02-27,1355,Aqua,MODIS,35,6.2,287.9,6.7,D,0,Centro
37.1494,-7.6362,303.2,1.0,1.0,2015-02-28,1120,Terra,MODIS,55,6.2,291.0,3.6,D,0,Algarve
37.954,-8.7915,314.1,1.0,1.0,2015-03-01,238,Aqua,MODIS,88,6.2,280.4,16.6,N,0,Other
37.9556,-8.8027,301.9,1.0,1.0,2015-03-01,238,Aqua,MODIS,45,6.2,280.8,8.3,N,0,Other
39.4042,-7.3754,309.1,1.0,1.0,2015-03-01,1342,Aqua,MODIS,67,6.2,285.0,8.8,D,0,Alentejo
37.1626,-7.6106,306.5,1.7,1.3,2015-03-03,1150,Terra,MODIS,63,6.2,294.2,10.1,D,0,Algarve
40.2597,-7.2558,300.8,1.0,1.0,2015-03-03,1330,Aqua,MODIS,16,6.2,289.5,2.3,D,0,Centro
38.9451,-8.5205,305.9,2.0,1.4,2015-03-04,1413,Aqua,MODIS,48,6.2,294.4,8.8,D,0,Lisboa VT
40.3135,-7.0385,303.0,1.1,1.1,2015-03-05,1137,Terra,MODIS,54,6.2,285.9,8.1,D,0,Centro
40.6461,-8.085,302.0,1.0,1.0,2015-03-05,1137,Terra,MODIS,50,6.2,287.7,5.7,D,0,Centro
40.3157,-7.0515,301.3,1.1,1.1,2015-03-05,1137,Terra,MODIS,44,6.2,285.7,7.0,D,0,Centro
38.1368,-8.0811,303.0,1.1,1.0,2015-03-05,1138,Terra,MODIS,54,6.2,290.1,5.3,D,0,Alentejo
38.4005,-8.4314,300.7,1.1,1.0,2015-03-05,1138,Terra,MODIS,30,6.2,289.3,3.9,D,0,Alentejo
37.8343,-8.4923,302.2,1.1,1.0,2015-03-05,1138,Terra,MODIS,51,6.2,290.9,3.6,D,0,Alentejo
37.9893,-7.4767,326.9,1.2,1.1,2015-03-05,1138,Terra,MODIS,85,6.2,293.3,30.2,D,0,Alentejo
37.9939,-7.4831,309.9,1.2,1.1,2015-03-05,1138,Terra,MODIS,65,6.2,291.3,10.4,D,0,Alentejo
38.3914,-8.4339,308.3,1.1,1.0,2015-03-05,1138,Terra,MODIS,67,6.2,289.4,9.1,D,0,Alentejo
37.8363,-8.5043,307.8,1.1,1.0,2015-03-05,1138,Terra,MODIS,66,6.2,292.1,7.4,D,0,Other
40.4624,-7.516,311.1,1.4,1.2,2015-03-05,1318,Aqua,MODIS,67,6.2,286.9,17.5,D,0,Centro
41.2524,-6.7355,316.1,1.2,1.1,2015-03-05,1318,Aqua,MODIS,76,6.2,287.6,20.1,D,0,Norte
41.9705,-7.1317,304.2,1.3,1.1,2015-03-05,1318,Aqua,MODIS,58,6.2,287.7,9.1,D,0,Norte
41.4666,-7.4959,300.0,1.3,1.1,2015-03-05,1318,Aqua,MODIS,18,6.2,286.7,7.0,D,0,Norte
41.3396,-7.564,318.6,1.3,1.2,2015-03-05,1318,Aqua,MODIS,79,6.2,289.2,25.0,D,0,Norte
39.6479,-8.5491,305.1,1.6,1.3,2015-03-05,1318,Aqua,MODIS,61,6.2,290.7,12.2,D,0,Other
41.3294,-7.5611,321.8,1.3,1.2,2015-03-05,1318,Aqua,MODIS,81,6.2,290.0,29.7,D,0,Norte
41.4638,-7.5112,301.9,1.3,1.1,2015-03-05,1318,Aqua,MODIS,50,6.2,287.2,8.7,D,0,Norte
40.3127,-7.0544,300.1,1.3,1.1,2015-03-05,1318,Aqua,MODIS,25,6.2,289.0,6.5,D,0,Centro
40.3155,-7.0391,300.4,1.3,1.1,2015-03-05,1318,Aqua,MODIS,34,6.2,288.5,6.6,D,0,Centro
41.9676,-7.1473,307.0,1.3,1.1,2015-03-05,1318,Aqua,MODIS,65,6.2,289.2,11.6,D,0,Norte
40.4546,-7.525,314.2,1.4,1.2,2015-03-05,1318,Aqua,MODIS,74,6.2,288.4,20.9,D,0,Centro
40.4596,-7.5306,306.3,1.4,1.2,2015-03-05,1318,Aqua,MODIS,44,6.2,286.3,12.6,D,0,Centro
40.643,-8.0911,309.4,1.5,1.2,2015-03-05,1318,Aqua,MODIS,69,6.2,289.1,17.5,D,0,Centro
41.9286,-7.043,300.5,1.2,1.1,2015-03-05,2243,Terra,MODIS,28,6.2,276.4,11.2,N,0,Norte
38.1241,-7.8325,311.7,1.4,1.2,2015-03-06,1400,Aqua,MODIS,66,6.2,300.7,9.7,D,0,Alentejo
38.4193,-7.8362,306.4,1.4,1.2,2015-03-06,1400,Aqua,MODIS,50,6.2,295.3,7.7,D,0,Alentejo
37.5593,-7.5497,313.4,1.4,1.2,2015-03-06,1400,Aqua,MODIS,68,6.2,300.9,12.4,D,0,Alentejo
40.9911,-7.9497,303.4,1.5,1.2,2015-03-06,1401,Aqua,MODIS,39,6.2,291.8,7.0,D,0,Centro
38.9297,-8.5791,309.3,1.3,1.1,2015-03-06,1401,Aqua,MODIS,58,6.2,297.4,7.2,D,0,Lisboa VT
40.9812,-8.0558,309.5,1.5,1.2,2015-03-06,1401,Aqua,MODIS,65,6.2,291.5,13.6,D,0,Centro
41.9531,-7.1019,306.1,1.7,1.3,2015-03-06,1401,Aqua,MODIS,56,6.2,295.6,11.4,D,0,Norte
40.9881,-7.9623,305.2,1.5,1.2,2015-03-06,1401,Aqua,MODIS,53,6.2,291.4,9.1,D,0,Centro
41.0021,-7.7035,303.0,1.6,1.2,2015-03-06,1401,Aqua,MODIS,31,6.2,292.5,6.7,D,0,Norte
38.7921,-8.4853,307.8,1.0,1.0,2015-03-07,1125,Terra,MODIS,64,6.2,294.9,6.0,D,0,Lisboa VT
41.7371,-7.93,303.6,1.0,1.0,2015-03-07,1125,Terra,MODIS,45,6.2,293.5,3.9,D,0,Norte
41.9655,-7.1103,308.2,1.0,1.0,2015-03-07,1125,Terra,MODIS,66,6.2,295.0,6.8,D,0,Norte
41.7355,-7.9179,316.2,1.0,1.0,2015-03-07,1125,Terra,MODIS,76,6.2,294.5,13.2,D,0,Norte
38.7937,-8.4969,304.7,1.0,1.0,2015-03-07,1125,Terra,MODIS,55,6.2,294.6,3.9,D,0,Lisboa VT
41.304,-6.9371,303.3,1.0,1.0,2015-03-07,1125,Terra,MODIS,52,6.2,291.3,4.1,D,0,Norte
39.3509,-8.5304,309.9,1.0,1.0,2015-03-07,1125,Terra,MODIS,49,6.2,297.4,5.2,D,0,Lisboa VT
41.3057,-6.949,313.0,1.0,1.0,2015-03-07,1125,Terra,MODIS,72,6.2,292.3,10.6,D,0,Norte
41.7033,-7.7487,303.5,1.0,1.0,2015-03-07,1125,Terra,MODIS,53,6.2,292.3,4.1,D,0,Norte
40.9645,-7.8722,309.1,1.0,1.0,2015-03-07,1125,Terra,MODIS,67,6.2,292.9,7.7,D,0,Centro
38.4268,-7.6007,307.7,1.0,1.0,2015-03-07,1126,Terra,MODIS,47,6.2,297.4,4.5,D,0,Alentejo
41.0252,-7.6812,307.5,2.0,1.4,2015-03-07,1306,Aqua,MODIS,58,6.2,294.5,17.0,D,0,Norte
41.8763,-6.9603,306.0,1.8,1.3,2015-03-07,1306,Aqua,MODIS,50,6.2,293.2,11.1,D,0,Norte
41.4583,-8.0986,306.4,1.0,1.0,2015-03-07,2230,Terra,MODIS,68,6.2,280.0,11.0,N,0,Norte
41.4565,-8.1106,314.0,1.0,1.0,2015-03-07,2230,Terra,MODIS,88,6.2,280.6,16.5,N,0,Norte
41.7103,-7.8949,300.2,1.0,1.0,2015-03-07,2231,Terra,MODIS,22,6.2,277.5,8.1,N,0,Norte
41.7964,-7.8132,300.3,1.0,1.0,2015-03-07,2231,Terra,MODIS,23,6.2,278.3,8.2,N,0,Norte
41.8936,-6.7962,326.4,1.0,1.0,2015-03-07,2231,Terra,MODIS,100,6.2,277.9,29.4,N,0,Norte
41.7134,-7.7481,325.6,1.0,1.0,2015-03-07,2231,Terra,MODIS,100,6.2,280.1,28.1,N,0,Norte
41.7121,-7.883,313.7,1.0,1.0,2015-03-07,2231,Terra,MODIS,88,6.2,278.5,17.0,N,0,Norte
32.7252,-17.0687,315.6,1.5,1.2,2015-03-08,246,Aqua,MODIS,88,6.2,285.1,28.8,N,0,Other
41.7969,-7.7341,318.3,2.4,1.5,2015-03-08,1207,Terra,MODIS,78,6.2,293.6,49.6,D,0,Norte
41.5348,-7.5456,303.8,2.5,1.5,2015-03-08,1207,Terra,MODIS,57,6.2,292.4,17.4,D,0,Norte
41.7254,-7.7319,314.3,2.4,1.5,2015-03-08,1207,Terra,MODIS,75,6.2,293.0,42.2,D,0,Norte
41.7125,-7.7374,303.5,2.4,1.5,2015-03-08,1207,Terra,MODIS,34,6.2,292.5,13.7,D,0,Norte
41.4375,-7.7186,306.0,2.5,1.5,2015-03-08,1207,Terra,MODIS,63,6.2,293.2,22.0,D,0,Norte
41.9789,-8.2987,309.8,2.2,1.4,2015-03-08,1207,Terra,MODIS,69,6.2,290.2,29.3,D,0,Norte
41.7916,-7.7304,322.5,2.4,1.5,2015-03-08,1207,Terra,MODIS,82,6.2,293.8,68.6,D,0,Norte
41.7849,-7.7022,306.8,2.4,1.5,2015-03-08,1207,Terra,MODIS,64,6.2,294.0,21.6,D,0,Norte
41.7904,-7.7058,311.3,2.4,1.5,2015-03-08,1207,Terra,MODIS,49,6.2,294.0,28.5,D,0,Norte
40.4873,-7.464,353.4,2.7,1.6,2015-03-08,1208,Terra,MODIS,97,6.2,293.5,304.9,D,0,Centro
40.954,-7.4336,304.1,2.7,1.6,2015-03-08,1208,Terra,MODIS,58,6.2,293.6,17.2,D,0,Centro
40.4982,-7.4875,308.1,2.7,1.6,2015-03-08,1208,Terra,MODIS,45,6.2,290.3,30.9,D,0,Centro
40.4906,-7.4561,341.4,2.7,1.6,2015-03-08,1208,Terra,MODIS,92,6.2,293.5,196.0,D,0,Centro
40.4769,-7.4611,319.3,2.7,1.6,2015-03-08,1208,Terra,MODIS,79,6.2,289.8,73.3,D,0,Centro
40.9588,-7.4272,308.7,2.7,1.6,2015-03-08,1208,Terra,MODIS,67,6.2,293.7,30.0,D,0,Centro
40.9677,-7.4291,303.7,2.7,1.6,2015-03-08,1208,Terra,MODIS,57,6.2,293.6,16.3,D,0,Centro
32.7118,-17.083,312.4,1.2,1.1,2015-03-08,1210,Terra,MODIS,47,6.2,293.7,9.3,D,0,Other
32.7213,-17.0811,311.8,1.2,1.1,2015-03-08,1210,Terra,MODIS,51,6.2,293.9,9.3,D,0,Other
41.6378,-7.7408,311.4,1.1,1.1,2015-03-08,1349,Aqua,MODIS,65,6.2,297.4,9.4,D,0,Norte
41.675,-7.8662,317.3,1.1,1.1,2015-03-08,1349,Aqua,MODIS,74,6.2,296.6,14.3,D,0,Norte
41.0359,-7.9294,305.9,1.1,1.0,2015-03-08,1349,Aqua,MODIS,48,6.2,295.2,5.2,D,0,Norte
41.8312,-8.2491,308.9,1.1,1.0,2015-03-08,1349,Aqua,MODIS,62,6.2,296.0,7.1,D,0,Norte
41.7929,-7.7322,331.6,1.1,1.1,2015-03-08,1349,Aqua,MODIS,86,6.2,297.6,33.8,D,0,Norte
41.7194,-7.7372,312.2,1.1,1.1,2015-03-08,1349,Aqua,MODIS,67,6.2,296.8,9.9,D,0,Norte
41.7178,-7.7511,313.0,1.1,1.1,2015-03-08,1349,Aqua,MODIS,68,6.2,295.6,10.8,D,0,Norte
41.8405,-8.251,305.3,1.1,1.0,2015-03-08,1349,Aqua,MODIS,42,6.2,295.1,4.1,D,0,Norte
41.885,-6.747,310.9,1.2,1.1,2015-03-08,1349,Aqua,MODIS,62,6.2,295.7,10.1,D,0,Norte
41.8833,-6.7625,323.9,1.2,1.1,2015-03-08,1349,Aqua,MODIS,80,6.2,296.6,26.3,D,0,Norte
40.3409,-7.451,385.0,1.1,1.1,2015-03-08,1349,Aqua,MODIS,100,6.2,302.2,205.1,D,0,Centro
41.4727,-7.783,316.5,1.1,1.1,2015-03-08,1349,Aqua,MODIS,73,6.2,294.0,14.6,D,0,Norte
41.8623,-8.8141,308.4,1.1,1.0,2015-03-08,1349,Aqua,MODIS,63,6.2,292.7,7.9,D,0,Other
40.9643,-7.4324,314.5,1.1,1.1,2015-03-08,1349,Aqua,MODIS,70,6.2,295.2,11.5,D,0,Centro
40.4776,-7.4728,313.7,1.1,1.1,2015-03-08,1349,Aqua,MODIS,68,6.2,295.0,11.8,D,0,Centro
41.9709,-8.2946,306.8,1.1,1.0,2015-03-08,1349,Aqua,MODIS,60,6.2,291.9,6.4,D,0,Norte
40.4887,-7.4617,308.5,1.1,1.1,2015-03-08,1349,Aqua,MODIS,49,6.2,295.2,7.0,D,0,Centro
40.487,-7.475,309.0,1.1,1.1,2015-03-08,1349,Aqua,MODIS,50,6.2,294.8,7.5,D,0,Centro
41.5392,-7.5483,306.6,1.1,1.1,2015-03-08,1349,Aqua,MODIS,48,6.2,295.7,5.5,D,0,Norte
41.0048,-8.0271,306.8,1.1,1.0,2015-03-08,1349,Aqua,MODIS,52,6.2,296.1,5.6,D,0,Norte
40.5577,-7.4146,318.3,1.1,1.1,2015-03-08,1349,Aqua,MODIS,76,6.2,294.4,17.1,D,0,Centro
41.5376,-7.5618,310.2,1.1,1.1,2015-03-08,1349,Aqua,MODIS,62,6.2,295.0,8.7,D,0,Norte
41.4365,-7.729,320.2,1.1,1.1,2015-03-08,1349,Aqua,MODIS,77,6.2,296.0,18.3,D,0,Norte
41.4382,-7.7147,307.8,1.1,1.1,2015-03-08,1349,Aqua,MODIS,54,6.2,296.5,6.1,D,0,Norte
41.7595,-7.932,308.1,1.1,1.1,2015-03-08,1349,Aqua,MODIS,35,6.2,295.5,5.6,D,0,Norte
41.7626,-7.9056,317.9,1.1,1.1,2015-03-08,1349,Aqua,MODIS,75,6.2,296.1,14.6,D,0,Norte
40.9628,-7.4457,323.1,1.1,1.1,2015-03-08,1349,Aqua,MODIS,80,6.2,295.8,21.2,D,0,Centro
41.7642,-7.892,308.3,1.1,1.1,2015-03-08,1349,Aqua,MODIS,58,6.2,296.5,6.1,D,0,Norte
40.3393,-7.4643,327.5,1.1,1.1,2015-03-08,1349,Aqua,MODIS,84,6.2,297.3,27.7,D,0,Centro
41.8606,-8.8268,311.9,1.1,1.0,2015-03-08,1349,Aqua,MODIS,69,6.2,292.9,10.8,D,0,Other
32.727,-17.0717,318.7,1.0,1.0,2015-03-08,2311,Terra,MODIS,96,6.2,285.4,20.0,N,0,Other
32.7252,-17.083,340.8,1.0,1.0,2015-03-08,2311,Terra,MODIS,100,6.2,289.8,49.8,N,0,Other
32.7364,-17.0797,309.9,1.7,1.3,2015-03-09,329,Aqua,MODIS,67,6.2,284.9,26.0,N,0,Other
41.8236,-7.8855,320.7,1.3,1.1,2015-03-09,1112,Terra,MODIS,80,6.2,292.7,25.2,D,0,Norte
41.8219,-7.8699,321.8,1.3,1.1,2015-03-09,1112,Terra,MODIS,81,6.2,294.2,27.4,D,0,Norte
40.9781,-8.0491,324.3,1.3,1.1,2015-03-09,1113,Terra,MODIS,82,6.2,294.1,30.4,D,0,Centro
38.989,-7.0359,308.6,1.1,1.1,2015-03-09,1113,Terra,MODIS,57,6.2,298.5,6.5,D,0,Alentejo
41.1379,-7.7444,309.2,1.3,1.1,2015-03-09,1113,Terra,MODIS,66,6.2,292.9,10.7,D,0,Norte
